"txt","offensive"
"anões, preciso de ajuda. vou tentar resumir essa porra, mas tenho ciência de que o resultado será um muro, me perdoem. >era o ""amigo viado"" de uma depósito x>nunca tive vontade de dar nenhuma investida, até porque nós dois namorávamos e eu era derpão >no começo de 2019 terminei com minha namorada e emulei uma personalidade ""alfa"" pra tentar lidar com toda a merda>amiga começou a se aproximar cada vez mais de mim, mas nunca tocamos em assuntos sexuais>me chama pra ir beber na casa dela>bebemos muito>ela começou a beijar meu pescoço>viramos a noite trocando carícias e nos roçando muito ela me cavalgou em 60% do tempo, mas mesmo assim não quis me beijar na boca>quando tentei dar um passo além, ela disse que não queria, mas continuou a me cavalgar por cima da roupa gemendo pra caralho>nada acontece feijoada, saí com o saco doendo >no final desse dia, já de manhã, ela ficou toda sentimental dizendo que era um lixo de ser humano etc e que não queria perder minha amizade>eu disse ""somos só 2 pessoas tentando descobrir o jeito certo de se fazer as coisas"" ou algo do tipo e também que nossa amizade não se abalaria nem um poucodepois disso, fingimos que essa noite não tinha acontecido e continuamos conversando como antes. até sexta passada.>festa aleatória da faculdade>vou com meus amigos e não aviso a depósito x>conheço depósito y, que eu já sabia que era amiga de x>depósito x me encontra no meio da festa enquanto eu beijava a y>puxa papo com nós dois, pedindo desculpas por estar atrapalhando nosso clima, apesar de nos admirar como casal>enquanto conversava conosco, começou a me abraçar e se apoiar no meu ombro>falei que ia pegar mais bebida e saí daquela situação de merda>quando voltei para o lugar onde estávamos, depósito y já estava beijando outra garota gostosa pra caralho, por sinal>não dei uma foda e voltei pra rodinha dos meus amigos>depósito x aparece de novo e começa a me abraçar e toda aquela mesma merda>dei uma indireta sexual, que foi correspondida>deixei ela de canto e fui atrás da depósito y pra pegar o rebote do beijo com a outra safada>nos pegamos mais e flertamos bastante, inclusive ela deixou a entender que era para eu chamá-la no aplicativo verde dimension!>festa acabou>depósito y sumiu >depósito x me convida para assistir um filme na casa delaaí, meus amigos… é aí que começa a história.>apagamos as luzes e ficamos deitados no sofá assistindo o filme>ela começou a desabotoar minha camiseta e passar a mão nos pelos do meu peito>fiquei duro e retribuí as carícias >quando estava prestes a commitar 100%, ouvi alguém destrancando a porta do apartamento>depósito pulou pro outro lado do sofá>era a porra do namorado dela>fechei minimamente minha camiseta e continuei deitado assistindo o filme >ele entrou no recinto como se nada estivesse acontecendo e perguntou o que estávamos assistindo>comentou alguma coisa sobre o filme e se sentou no sofá, no meio de nós dois >mantive minha poker face e fingi estar totalmente concentrado>depósito se sentou no colo dele e depois o empurrou pro outro lado do sofá, ficando do meu lado>enquanto nós 3 assistíamos o filme, ela disfarçadamente colocou a mão por dentro da minha camiseta e ficou arranhando minha barriga>encostou a cabeça no meu ombro, enquanto passava os pés nas pernas do namorado>depois de um tempo ele disse que já estava de saída, pois precisava dormir ela não gosta de dividir a cama com ele>aproveitei a deixa, disse que já estava tarde e saí junto com ele >quando cheguei em casa, recebi uma mensagem da depósito me perguntando se iria voltar >fingi demência e só respondi na manhã seguintehoje ela me chamou para uma festa, mas disse que não poderia voltar para a casa bêbada e cheirando a cigarro, pois o pai dela estaria lá. comprei a malícia e falei que ela poderia ficar na minha casa até se recuperar. o convite foi aceito. não sei que porra estou fazendo da minha vida.depois de toda essa shitstorm, tenho algumas dúvidas e gostaria que os anões me elucidacem.>que merda está acontecendo com essa depósito, o que devo fazer e como me portar nessa situação onde sou o ""comedor""? >como lidar com o cornão?>tendo em vista que a depósito x e o namorado são conhecidos por quase todas as pessoas que estavam na festa, minhas atitudes terão alguma repercussão negativa na minha imagem? várias pessoas já comentaram que me viram ""pegando"" a depósito x, sendo que não fiz porra nenhuma>tendo em vista que a depósito y é muito amiga de x e do namorado dela, devo chamá-la no aplicativo verde ou deixo essa merda de lado?","1"
"Está a chegar a hora dos europeus acordarem!
https://t.co/d5yMsyMUyW","0"
"Matérias que deveriam ser obrigatórias (meninas)
- PORT/MATEM
- Não seja uma vadia mentirosa
- Romantismo: merda
- Seja chupeteira","1"
"anões no qual o pinto não sobe nem com a vagabunda mais gosta.tomem metade de um comprimido de citrato de sildenafila 50mg.garanto que seu pau vai ficar duro como a foda na hora de meter.se perceber que com metade, o pau continua duro mesmo sem estímulo, tome um pouquinho menos que a metade.nós, jovens de até 35 anos, não precisamos tomar uma merda dessa inteira.","1"
"@juaovc câncer <3","0"
">jejum de 12h.>corpo estressado, mente estressada.>43 dias de nofap.>vejo um rt de um gif +18.>abro e vejo o link pro video em uma reply, clico.>abro o vídeo vejo 1min.>sem pauderecer me pergunto se eu falhei mesmo e devo zerar.>concluo que sim.>abro o vídeo e fapo sem vontade.>fapo sem vontade mais 3x por raiva.>me sinto um lixo.>minha namorada chega, transamos, não consigo gozar.>recontando…em 43 dias de nofap e noporn, registro aqui que o bloqueador é importantíssimo, pois terá momentos que o desejo obnubila a consciência. não estou chateado por isso, ainda bem que isso aconteceu e agora sei no que devo me corrigir. é um compromisso que parte de uma exclusão de comportamentos, gosto de pensar que é igual deixar o cabelo crescer, basta ficar parado. para o desejo ""resetar"" como nos esquemas cerebrais, basta ficar parado.","1"
">>53876namorar é uma merda se for nessa toada. você já entrará no relacionamento desesperado, querendo suprir essa falta que você sente, o que dará uma margem enorme para quebrar a cara iminentemente. o maior problema no geral é esse, as pessoas querem namorar para completar um vazio ou lacuna, e não para adicionar uma possibilidade ao cotidiano.se você não trabalha ainda, trabalhe. se tiver capacidade, passe em uma instituição de ensino superior pública. se não, estude para um concurso de nível médio e depois pense em estudar.seus amigos deixaram de realizar atividades em conjunto por conta das namoradas? caso a resposta seja positiva, eles são uns manés. caso a resposta seja negativa, ao menos tente aproveitar as saídas para se divertir um pouco.","1"
"não brocha com calcinha bege","0"
"*seje eu*>deposito chama no wpp >hey>eu digo ""oi"">merda fala que o pc ta quebrado e precisa de um pra fazer um trabalho>merda pergunta se eu tenho powerpoint no pc>digo que sim>merda se auto-convida pra ir na minha casa fazer o trabalho>eu puto dou uma desculpa, falo que vou comemorar a vitoria do bolsonaro com meus amigos makakos>merda se auto convida pra ir de novo>merda sugere que iria disfarçada como minha namorada>eu digo que meus amigos iriam desconfiar, pois sabiam que eu tava gostando de outra pessoa>merda diz com um ar de ironia e duvida ""desconfiar?"">eu digo que não seria legal ela participar pois seria bem constrangedor ficar no meio dos makakos>merda diz que o plano dela falhou>respondo curiosamente ""que plano?"">merda responde ""de ir disfarçada como sua namorada"">altas coisas se passam pela cabeça do op>merda diz que gostava de mim a um tempo atrás>tento me explicar por que não daria certo um relacionamento com ela>eu falei da melhor maneira sem querer magoar ela e ser educado>merda começa a ficar pistola e retrucando tudo com uma falta de educação>eu fico puto e pergunto oque ela tinha visto em mim>merda fala algo bem clichê> te achei ""fofo"" ""legal"" ""interessante"">detalhe, merda me conhece a 2 anos e eu nunca conversei com ela direito>minha relação com a merda e no nível de conhecido>continuando>eu mando a real e falo q sou um virgem neet do caralho>merda diz ""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa então o problema não é meu"">eu digo ""bem, ok"">merda me responde com um emoji "":3"" >fico puto e venho a escoria das escorias relatar meu ódio egoísta.","1"
"anões, é normal sentir dor nas bolas? não é uma dor na forte, apenas um leve incômodo.estou em nofap faz 1 semana e já estou querendo bater uma. minhas bolas praticamente dobraram de tamanho, não estou aguentando mais.","1"
"caralhooooooooo. estamos em 2019 e vocês consumindo jogo do texto? puta que pariu! procurem por ""real social dynamics"" principalmente material do rsd max que tambem tem um canal no youtube (precisa saber inglês, se nem isso vc consegue, só desiste) e para de consumir esses materiais lixo quando o ouro tá aí de graça p vcs.","1"
"E tem evangélicos fazendo fantasia, outras que se dizem evangélicos até tirando a roupa pelo carnaval.  Parabéns!!! https://t.co/0EhUl3ngIS","1"
"observando cada detalhe é ficando em silêncio.😉","0"
"José Alberto Carvalho à conversa com @jpintocoelho60, ontem, no encontro de jornalistas. https://t.co/zzHvRDiOJZ","0"
">>60594também sou casadofag e secundo a opinião deste senhor >>60595also,>escalaram rápido demais e terminaram num ""vamos foder pra fortalecer a amizade"" vindo delacomo faz para ter uma amizade colorida assim?","1"
">>53389eu acho que vi o seu fio lá no >>>tr, digo que no mundo existe pessoas que possam te ajudar em todos ou algumas formas, de forma direta ou indireta, com intenção de te ajudar ou pra te prejudicar. a primeira coisa que você pode começar por agora e arrumar o que é possível e arquitetar formas para arrumar outras pendências num futuro, no caso começa na sua cabeça: analisar se você é realmente trans, se é possível jogar isso pra debaixo do tapete da sociedade, logo depois qual é o tipo de pessoas que te interessam, para amizade e algo amoroso, tenho vocação em qual área, se tenho dons de beleza ou entretenimento, gosta de serviço braçal, gosta de interação com o público, etc… faz essas perguntas para si mesmo para dar um rumo para a sua vida, pode ser um mini-conselho na tua cabeça para consolidar naquilo que escolher e a partir daí e arrumar o exterior.escolhe os seus amigos/pitangos por afinidade. quanto mais afinidade, mais consolidada será a amizade e episódios como o do ""eu te odeio"" será esporádicos nas possibilidades de serem ditas, se você se dar o respeito acima, os outros darão também.>sem contar que minha melhor amiga é uma degenerada que já espalhou mil e uma mentiras sobre mim. algumas, absolutamente repugnantes.depois você escolhe uma pessoa dessa como ""melhor amiga"", reveja o conceito de amizades. a maioria das pessoas caem com paraquedas, portanto paciência e escolhe as mais fieis para estarem perto de você, não precisa dividir o dia-a-dia com elas. >a pessoa que eu achava que iria me tirar dessa merda toda e me dar uma esperança, por ser a primeira pessoa que eu tive um relacionamento (virtual) acabou fodendo minha vida em níveis imensuráveis, porque os pais dele me colocaram na delegacia por acusação de pedofilia.dá de acordo com que a pessoa possa aceitar. chuto que ele tenha uns 14 anos pelo seu relato e pela comida de rabo que os pais dele deram em você, tenta ser verdadeiro para sair deste processo que é cansativo e bola pra frente, aprendendo com estes erros e nunca aceita as migalhas e enganações que algumas pessoas querem te dar.tome aqui esse pai de família, recomendo:","1"
">>57786vou utilizar o meu perfil como exemplo, mas não siga a risca, pois minha personalidade com certeza não é igual a sua.também quero deixar claro que não sou de forma alguma um profissional nisso e só quero compartilhar o que funcionou para mim. se algum anão quiser corrigir/complementar, fique à vontade.>fotos>1: foto profissional sorrindo e de perfil>2: foto tocando em um show com a minha banda pode ser substituído por foto em uma festa>3: foto de viagem>4: foto com meu cachorro animais de estimação no geral dão um boost>5: foto engraçada minha para mostrar bom humor essa foi totalmente opcional. eu poderia ter bons resultados sem essa, mas uso para filtrar depósitos com senso de humor muito diferente do meu>6: foto de corpo inteiro para mostrar o porte dad bod e o estilo, também com câmera profissional emprestadalembre-se que as fotos mais importantes são a primeira e a última, pois são as que ficam mais tempo na tela. você também não precisa encher todos os 6 slots das fotos, na verdade isso não é recomendado.na questão da descrição, eu coloco algo não sério porém que pareça importante, como ""imperador das astúrias"" e misturo com hobbies que tenho de uma maneira exagerada, como por exemplo ""degustador de queijos finos e filmes de terror com baixo orçamento"". parece retardo, mas as depósitos gostam desse tipo de coisa.also, coloco altura e signo no final porque algumas levam muito em conta. e não muda nada na minha vida.claro, isso também depende bastante do seu objetivo nesse aplicativo, mas consigo uma boa quantidade de matches por semana assim.also, não saia curtindo tudo que aparecer, pois o algoritmo do foguinho vai te colocar no poço dos desesperados e só vai aparecer balzaca. estou falando sério.boa sorte, anão.","1"
">>60639fixando, em 4 meses minha vida foi literalmente do inferno ao céu. desculpem o autismo.","1"
"@JuhSavignon =/ Não sei o que se passa, mas, #força!","0"
"livros obrigatórios sobre o regime militar!orvil – tentativas de tomada do poder - diversos autores e do exército brasileiro:>o movimento armado de 31 de março de 1964, que depôs joão goulart do cargo de presidente da república, impediu um golpe que os comunistas planejavam desencadear naquela conjuntura que julgavam oportuna, em face dos desmandos de toda ordem, sobretudo políticos e econômicos, bem como da falta de autoridade que o país mal suportava. salomão malina, antigo secretário-geral do partido comunista brasileiro, em entrevista à imprensa, reconheceu que setores do pcb, com a aprovação de luiz carlos prestes, conspiravam com aquele propósito, por isso que, ardilosamente, iriam aproveitar-se do clima de agitação reinante, na maior parte, provocado pelo próprio governo. o brasil caminhava, aceleradamente, para um desfecho imprevisível, em virtude do ambiente de desordem generalizada que se agravara a partir de 1961. entretanto, os golpistas do “partidão” e seus aliados, mais uma vez, como já acontecera em investidas anteriores, que a história registra m cores fortes, não souberam identificar, na sociedade, a inquestionável repulsa a seus intentos de subversão da ordem e extremada violência. dessa forma, entende-se o movimento armado de 31 de março, sem qualquer dúvida, como uma contrarrevolução que veio em socorro do povo brasileiro ameaçado seriamente pela baderna e pelo caos.>hoje, os integrantes da frente de esquerda, que se apresenta solidamente enquistada no poder, fiéis doutrinariamente à máxima de que os fins justificam os meios, voltam-se, especialmente para as novas gerações, cujas mentes buscam envenenar com argumentação falaciosa, repetida à exaustão. servem-se, largamente, de inocentes úteis, de vítimas da ignorância e de mentes corrompidas. seus sequazes incentivam revisões da história que passam a narrar de forma distorcida, onde preponderam a mentira e a felonia.>nos postos de mando alinham-se, despudoradamente, terroristas, sequestradores, assaltantes de banco, criminosos todos, que se locupletam gulosamente de bolsas fartamente endinheiradas. mas, o que é sumamente grave, novas urdiduras estão em marcha acelerada, pois a partir dos anos 1980, a revolução comunista no brasil ganhou uma nova vertente inspirada na revolução gramsciana de transição para o socialismo. sua convivência com pensamento e a práxis política marxista-leninista de alguns partidos caracteriza uma postura tática de pluralismo das esquerdas. o êxito, já alcançado na penetração intelectual e moral do corpo social, é inegável. chega a um estágio que se teme possa ser irreversível, a história que esquerda não quer que o brasil conheça - coronel carlos alberto brilhante ustra.>em suas 541 páginas desmistifica, destrói, desmonta e manda pelos ares, ponto por ponto, as mentiras que, há mais de 40 anos, vêm sendo apresentadas à nação brasileira a respeito da revolução de 31 de março de 1964 e os seus desdobramentos, quando uma esquerda desvairada, constituída por militantes treinados nas academias de guerrilhas de cuba, coréia do norte, alemanha oriental, china e uanião soviética, utilizaram todos os meios – os seqüestros de autoridades e de aviões comerciais, o terrorismo, os assaltos, as guerrilhas urbana e rural e os assassinatos de cunho político e, já em seu final, os assaltos até a trocadores de ônibus – para implantar em nosso país uma república popular democrática. derrotados, a maioria dos que sobreviveram a essa louca empreitada, após uma escala em cuba, se juntou aos grupos terroristas da argentina, chile e nicarágua, voltando a ser derrotados. ao final, em agosto de 1979, foram anistiados pela “ditadura militar” e depois, no governo do também anistiado luiz inácio lula da silva – “anistiado” de quê, se não foi cassado e nem condenado? -, continuaram a ser recompensados, agora financeiramente, por uma comissão de anistia, criada em agosto de 2001 pelo governo do sr fernando henrique cardoso. recompensados por terem sido terroristas. somente em atrasados, as indenizações já passam de r$ 1,44 bilhão. a 38 anistiados foram concedidas indenizações que, a cada um, ultrapassam r$ 1 milhã://","1"
">>46624o meu também é assim, quando eu tento abaixá-lo, dói. pra vocês terem uma ideia, eu nunca me masturbei, pois só o atrito da minha mão com o pênis, já me faz sentir dor pelo fato do meu pênis ser duro como a foda. a propósito, estou meia bomba, eu sinto mais prazer do que quando estou 100% ereto. e quando estou ereto, o corpo dele fica mais fino.eu já li em algum lugar sobre isso e é devido a uma fibrose causada pela circulação do sangue ou algo do tipo.é triste saber que eu sou incapaz de transar. a tadalafila dilata os vasos sanguíneos, será que pode ser uma solução? seria constrangedor eu me submeter a uma cirurgia e ter que falar isso pros meus pais.","1"
"já falei que não sou racista porra
mas...","0"
"Acham que ser BANDIDO é ser machista ? to entendendo a logica feminista agora. Toda atitude de bandido cometido por _ https://t.co/QwuTyA0KWB","0"
"seu perfil foi visto por 3 pessoas nas últimas 2 horas ","0"
"Se eu ganhasse 1 real cada vez que Bolsonaro falasse alguma coisa que preste https://t.co/HfJKtSFJqM","0"
"Porra, que lixo, que idiotas... o mundo está à deriva... https://t.co/TFnnrQlqzj","1"
"concurso pm/pa cfo
curso de redação online (prof. armando jr.) para o concurso de oficial da pm/pa.
estamos nos tornando a maior autoridade de correção de redação online para concurso ://","0"
"eu no dia seguinte apagando os tweets que fiz durante uma crise existencial de madrugada ","0"
"Esse foi o dia da MULHER mais reinvidicado por quem não é mulher na história desse país #DiadaMulher Feminismo/marx _ https://t.co/D69VSgtyj1","0"
"@JornalOGlobo o que essa palhaça de cara pintada ta fazendo capa! Elas não representam a mulher brasileira!  Vaza F _ https://t.co/wStSCAQjHl","0"
"eu desenhei o chanyeol de monster misturado com o da unit chanhun ☆ ","0"
"na @xunta estamos  preparados para o reto da galicia da próxima década :familiar,moza,innovadora verde.@feijoogalicia : non son obxectivos dunha ideoloxía, dunha corrente ou dun goberno concreto, son e teñen que ser os obxectivos de toda unha comunidade autónoma #galiciacalidade ","0"
"não, os filhos dele não fazem merda nenhuma. isso é discurso da mídia que compra o choro do nhonho.","1"
">>56333caralho, tadalafila + viagra? já parou de tomar a tadalafila por um tempo? o que aconteceu?tenho um medo fodido de ficar viciado nessa porra da forma que fiquei com cafeína.","1"
"comecei a ler o livro da pica, e vou tentar aplicar algumas lições do livro em prática para tentar me livrar desse vício. sei que alguns anões podem achar tourobosta livros como esses, mas acabei de ler o capítulo sobre como abandonar hábitos ruins, e talvez possa ser interessante para algumas pessoas.primeiro, é impossível acabar com um hábito. o que é possível é substituir um hábito por outro. todo hábito é composto por 3 etapas, uma deixa, a rotina, e uma recompensa. a deixa pra masturbação seria você estar sozinho e ansioso, que levaria a rotina de se masturbar, tendo como recompensa a descarga de dopamina no seu cérebro. o processo de mudança do hábito reside em alterar a rotina. você não vai deixar de ficar ansioso ou ficar sozinho (o meu caso), mas o que pode fazer é mudar qual será a rotina neste caso. em qualquer deixa que possa me levar ao desejo de masturbação, já decidi que irei jogar algo para garantir minha carga de dopamina, provavelmente binding of isaac, que já jogo há anos e posso jogar partidas rápidas.also, outra coisa que ele trata, é de como é mais fácil criar novos hábitos/substituir antigos em conjunto, portanto, postarei a cada 7 dias para relatar meu progresso. comecei na terça, ando bem ansioso, mas principalmente por problemas no meu emprego. com certeza a falta de masturbação não tem ajudado, mas não sei dizer de fato o quanto dessa ansiedade é devido ao nofap, pois esse problema do trabalho realmente vem me estressando muito. comecei numa fase conturbada, mas decidi que se eu fosse esperar as coisas estarem melhor pra começar, eu ficaria esperando pelo resto da vida. espero vocês semana que vem. continuarei a ler o livro, e dar brotips que achar interessante aqui. boa sorte a todos os anões que estão também lutando aqui, e acredito em todos vocês.","1"
"RT @Desesquerdizada: A esquerda odeia o capitalismo, mas não abre mão do que o capitalismo produz (iPhone, MacBook). 30 fatos mostram que a _","0"
"Estocolmo: capital das violações! As mulheres andam com medo e mudam hábitos de vida. 'Welcome R(ap)efugees'? _ https://t.co/BxSrVriKNC","1"
"10 notícias que provam o quanto o feminismo é necessário  https://t.co/3mIKQvLOHL","1"
"anões, fico muito aflito sabendo que a minha pitanga teve mais parceiros sexuais que eu, até considerei trair ela ao ponto de igualar/ultrapassar o número, porém, não sei se sou capaz. me dêem uma luz, sempre que penso nisso fico louco e enraivecido.o relacionamento vai muito bem, e gosto muito dela, mas não paro de pensar nessa porra.","1"
"@anapaulagalvo10 tem sorte que o stf protege, se perder o foro vai mofar na cadeia.","0"
"Acções do #PNR #Oeiras e #Cascais
https://t.co/dIjJz60vAO#RenovarPortugal #Portugal https://t.co/MuhqghYZTR","0"
">>62922não entendi merda nenhuma, você está com ciumes porque ele não quis falar alguma gíria regional de putaria?","1"
"@emy_curly1 @lustvauit @_mylenailha também te amo kkkkkk ❤️😍","0"
">>58989a história de vocês é bonita, anão.eu acho que você deve tentar. e se for o caso até insistir um pouco.não sei se um relacionamento entre duas pessoas com problemas parecidos tente a ser positivo ou negativo. avalie isso. a princípio, acho que tende a ser positivo.se ela já esteve interessada em você, uma parte desse sentimento remanesce para sempre. no mínimo, você é alguém com quem ela cogita um relacionamento. isso já é a maior parte do caminho andada.tente ao menos ficar com ela. se ela recusar, tente algumas outras vezes. a chance de dar certo é considerável.talvez seja estratégico você começar com a proposta do namoro e, se ela não quiser, sugerir um ""vamos ficando"". isso é algo comum em negociações: iniciar com uma proposta mais intensa e prosseguir com propostas intermediárias.será legal se vocês ao menos ficarem no próximo encontro. mesmo que ela não queira namoro, tente dar alguns beijos. isso abaixará a guarda dela.desejo a felicidade de vocês. :3","1"
"quem quer adotar essa joia?
macho, porte médio, 1 mês
já vermifugado, coisa mais linda, mas prestem atenção, ele irá crescer, irá morder tudo, terá energia
pensem antes de adotar, eles precisam de guarda responsável até o último dia de suas vidas
estamos em guarulhos sp
adote !!! ","0"
">defenda o pt de forma doentia>se auto-intitule como ""antifascista""existe algo mais patético, hipócrita, ignorante e contraditório do que a esquerda moderna?","1"
">>60280sou o >>60158 e >>60276. como já havia dito, também sou baixo. estou com 24 anos. tenho mais tempo de academia que você. quanto à beleza, não temos como comparar por quebra de anonimato, mas partimos do pressuposto que você é bem cuidado. inicialmente, posso lhe dizer que seguir o looksmaxing, principalmente em dicas que são ignoradas, me trouxe resultados bons. é preciso uma minuciosa avaliação do que está ou não sendo feito para melhorar e guias do tipo sempre pareceram falar o óbvio até eu refletir sobre.minha aparência melhorou consideravelmente da época do ensino médio e do começo da faculdade.nem todos conseguirão boceta como os gigachads, mas é possível melhorar nos diversos aspectos para conseguir comer uma ou outra depósito. vamos por parte então: rosto, corpo, roupas/acessórios e atitude/postura/valor social.tirando o que está nos guias, o que mais faço éum ""clareamento"" caseiro usando violeta genciana, pinço as sobrancelhas de maneira não óbvia e seguindo as dicas do shavata brow. removo a acne do nariz com aquelas máscaras de pontos pretos. uso o creme do dr jones com carvão e um esfoliante para deixar a pele melhor. uso loção beatriz para remover a oleosidade também. quanto ao corpo, já havia dito que a altura não era um problema tão grande. você está há pouco tempo na academia, mas não está gordo. você estará com um corpo melhor se continuar seguindo uma boa dieta como diz e treinando todos os grupos musculares. consultar um endocrinologista esportivo para ciclar da maneira certa é sempre uma opção.quanto à forma de se vestir, combinar acessórios e demais peças de roupa, enfim, saber o que está na moda, recomendo os blogs já passados e aqueles charts básicos de combinação de cores.a última parte, que envolve mais coisas, parece ser onde você está pecando. partindo do pressuposto de que você não está falhando em identificar problema algum com as outras áreas, você é melhor do que o bostileiro médio e portanto interessante para pelo menos algumas depósitos.logo, ou você não consegue demonstrar o valor social que possui ou não consegue perceber quando as depósitos se interessam em você. é a parte mais difícil de mudar e de ensinar, portanto disponibilizarei todo o material que possuo sobre o assunto, assim como meus life hacks sobre os mais diversos temas a maioria é irrelevante e spammada pelo chan, mas alguns, principalmente sobre fitness se mostraram bem úteis para mim. sinta-se livre para solicitar quantos quiserem que subirei os pdfs quando possível.","1"
">>9883e depois alguns ainda possuem dúvidas se nacional-socialistas, fascistas e nacionalistas estão mais para a esquerda do que para a direita.","1"
">>35437>>35438você é o anão que mora no interior do acre, certo?então, 200 reais é complicado, mas arranjado um emprego, qualquer emprego, ajuda bastante. sugiro que aceite o emprego que seu pai te arranjou e estude pra entrar numa faculdade boa, esse é o caminho mais seguro. also, se você tem 19 anos, fique tranquilo, tem muita coisa pela frente e você pode dar a volta por cima. eu trabalhei quando fazia graduação e foi uma experiência muito, muito boa, mesmo meu trabalho sendo uma merda.espero que sua vida melhore, anão! não vire um herói assim tão fácil, se você mora no interior do acre você não conhece quase nada do que o mundo tem pra te oferecer. man the fuck up e vai pro mundo, cara.","1"
"RT @pauloap: Ter dó de traficantes e estupradores se matando dentro da cadeia? Gente honesta tem dó das vítimas, isso sim.","0"
"eu tento segurar bastante ultimamente, e até consigo ficar 2 semanas sem,(sendo que fazem meses que parei de ver pornografia),mas o problema é que me sinto muito irritado durante o dia, não sei se porque sou um bosta e percebo isso ou pode ser o termogênico também, porém se eu me masturbo geralmente fico menos irritado (por um tempo) e mais depressivo que o normal também.","1"
"@jornaloglobo sinal que o brasil tem 2x mais frouxos e mimizentos que em qualquer lugar do mundo.","0"
"@fvicentedasilva Bom dia! Isto hoje está fraco, não há nada para nos indignarmos...","0"
">>35913falei isso com ela hoje e ela me mandou uma relação de psicólogas da minha cidade que atendem por um preço acessível, mas mesmo assim ela vai me encaminhar pro psiquiatra da faculdade e disse que é importante que eu vá. esse ""é importante que você vá"" me deu um medo do caralho.","1"
"Comentou com 'ata' , já sei que é feminista muxibenta...
AHH, VÃO LAVAR A LOUÇA SUAS MAL AMADAS!!!!","1"
"bora assistir!","0"
"algum anão já chamou colegas para fazer qualquer coisa extra-classe? puta merda, moro ""próximo"" a algumas e a coisa mais difícil que tem é chamar elas para sair no horário livre. não tem foda nem namoro envolvido, mas incomoda como a foda tomar vácuo de pessoas que pessoalmente parecem bem 'simpáticas' contigo.","1"
"Mais uma Bíblia em quadrinhos para crianças.#NãoAutorizada...Beira a livros pornô para adultos. Zombando de... https://t.co/gDJ7YXDaqE","1"
"o que vocês tem a dizer sobre o assassinato de clérigos e de testemunhas de jeová que foi feito na época da alemanha nazista?","1"
"anões, como faço para aumentar meu valor sexual perante minha pitanga?minha pitanga aceita mais degenerações quando meu valor sobe, por exemplo, eu simular com um perfil falso de mulher que estou sendo assediado por alguma depósito.","1"
"um violento apoiador de bolsonaro já foi identificado e sofrerá as punições legais.","1"
"Grande jantar com governadores hoje à noite na Casa Branca. Muito a ser discutido, incluindo saúde pública. https://t.co/tiJQM83K0R","0"
">>56459eu te entendo. todas as três vezes que eu tentei transar, seja com depósito, seja com trap. eu broxei. e olha que tomei viagra em duas das três vezes. percebi que não sinto atração pelas depósitos em si, mas gosto da sensação de ser ""querido"", é uma espécie de egoísmo, ou ganância.  e é justamente isso que me deixa puto em ser broxa. chego em casa e me masturbo pra traps, mas na hora h, seja com depósitos ou traps, simplesmente não sinto tesão. permaneço virgem.","1"
"vamos lá:adolescente, trans e deprimida há 4 anos. me odeio em quase todos os aspectos. minha família é completamente disfuncional. dois avós sequelados, mãe com dependência química e que se acha a maior sofredora do universo, logo ninguém mais tem direito de ser triste a não ser ela; e todo dos outros familiares são hipócritas que posam de perfeitos. salvo raras exceções. todas as pessoas que já gostei na minha vida -propositalmente- me sacanearam. recebi um ""eu te odeio"" na lata, me ignoraram no pior momento da minha vida, já me abandonaram e esqueceram da minha existência, etc.minhas amizades às vezes também me sacaneiam inventando estorinhas as quais sabem que eu vou ficar mal para caralho. inventam normalmente coisas relacionadas as pessoas que eu gosto, indo logo na ferida aberta. sem contar que minha melhor amiga é uma degenerada que já espalhou mil e uma mentiras sobre mim. algumas, absolutamente repugnantes.tenho uma puta ansiedade social que eu constantemente tento vencer, mas sempre me fodo mais ainda. nunca consegui contato humano íntimo. nunca sequer beijei na boca. sinto cada vez mais que eu estou me fechando em uma muralha que nem eu mais consigo quebrar, com cada vez todo mundo mais e mais distante.as pessoas da minha sala são um bando de cornos escrotos. só querem saber de hedonismo e reclamar. o típico estereótipo insuportável de adolescentes.a pessoa que eu achava que iria me tirar dessa merda toda e me dar uma esperança, por ser a primeira pessoa que eu tive um relacionamento (virtual) acabou fodendo minha vida em níveis imensuráveis, porque os pais dele me colocaram na delegacia por acusação de pedofilia, sendo que ele não tem idade ilegal e era consentido. tomo remédio e me trato, mas parece que nunca adianta o suficiente. nunca será o suficiente, porque eu sou uma perdedora.some tudo isso com o fato de que eu tenho que fazer vestibular este ano.não sei pra onde fugir.","1"
"posso usar o fio para postar as peripécias e um anão feio usando o foguinho?seria para entreter, mas também para mostrar o que eu teria que me sujeitar para deixar de ser incel. >manlet (1,68m)>gordo (83kg)já consegui conversar com alguns refugos: duas coroas feias (uma msol), duas salsichas e uma balzaca.","1"
"valor da produção agropecuária de r$ 600 bilhões deve ser o segundo maior da história ://","0"
"Diferença entre 'manifestante' e 'terrorista'.
Esquerdista = vagabundo baderneiro.
Conservador = patriota, gente do _ https://t.co/XvQzqwFtHs","1"
"não te aguento mais troye eh perfeição demais meu senhor ","0"
"Odeio mulher burra","1"
