"txt","offensive"
"dica pra quem quiser me xingar: me chamar de burguesa ou que eu sou mt white girl problem não vai adiantar porque eu sou e tenho total consciência disso, o que eu vou fazer é simplesmente concordar","0"
"eu não aguento mais ser preguiçoso. as coisas quase sempre caem no meu colo e quando eu preciso me esforçar pra fazer qualquer coisa eu não consigo. não consigo estudar, não consigo manter rotina, não tenho discplina pra nada. só gosto de fazer aquilo que não deveria fazer. eu deixo tudo se amontoar porque acho que consigo fazer tudo de uma mês e quando chega o limite da procrastinação o stress toma conta de mim e eu deixo de dormir e comer e começo a fumar igual um filha da puta.todo mundo na faculdade é mais esforçado e merece mais fazer esse curso que eu. não sei como vim parar aqui. todo mundo acha que eu sou despreocupado mas na real eu não faço nada porque sou incapaz de fazer nada.eu sinto que sou ingrato com a vida e incapaz de ser feliz. acho que isso afasta as pessoas de mim e não permite que ninguém queira ter um relacionamento sério comigo. moro sozinho, tenho carro e faço uma boa faculdade. tenho de tudo pra ser feliz mas no final não sinto nada. eu odeio todo mundo porque parece que ninguém se comporta de forma sincera.talvez meu texto tenha ficado muito confuso porque não estou conseguindo pensar direito agora, mas queria aproveitar o fio de desabafo.","1"
"Há 5 anos atrás eu esteava na internet no @naosalvo https://t.co/fzvPqqDPeh","0"
"anões, preciso de ajuda. vou tentar resumir essa porra, mas tenho ciência de que o resultado será um muro, me perdoem. >era o ""amigo viado"" de uma depósito x>nunca tive vontade de dar nenhuma investida, até porque nós dois namorávamos e eu era derpão >no começo de 2019 terminei com minha namorada e emulei uma personalidade ""alfa"" pra tentar lidar com toda a merda>amiga começou a se aproximar cada vez mais de mim, mas nunca tocamos em assuntos sexuais>me chama pra ir beber na casa dela>bebemos muito>ela começou a beijar meu pescoço>viramos a noite trocando carícias e nos roçando muito ela me cavalgou em 60% do tempo, mas mesmo assim não quis me beijar na boca>quando tentei dar um passo além, ela disse que não queria, mas continuou a me cavalgar por cima da roupa gemendo pra caralho>nada acontece feijoada, saí com o saco doendo >no final desse dia, já de manhã, ela ficou toda sentimental dizendo que era um lixo de ser humano etc e que não queria perder minha amizade>eu disse ""somos só 2 pessoas tentando descobrir o jeito certo de se fazer as coisas"" ou algo do tipo e também que nossa amizade não se abalaria nem um poucodepois disso, fingimos que essa noite não tinha acontecido e continuamos conversando como antes. até sexta passada.>festa aleatória da faculdade>vou com meus amigos e não aviso a depósito x>conheço depósito y, que eu já sabia que era amiga de x>depósito x me encontra no meio da festa enquanto eu beijava a y>puxa papo com nós dois, pedindo desculpas por estar atrapalhando nosso clima, apesar de nos admirar como casal>enquanto conversava conosco, começou a me abraçar e se apoiar no meu ombro>falei que ia pegar mais bebida e saí daquela situação de merda>quando voltei para o lugar onde estávamos, depósito y já estava beijando outra garota gostosa pra caralho, por sinal>não dei uma foda e voltei pra rodinha dos meus amigos>depósito x aparece de novo e começa a me abraçar e toda aquela mesma merda>dei uma indireta sexual, que foi correspondida>deixei ela de canto e fui atrás da depósito y pra pegar o rebote do beijo com a outra safada>nos pegamos mais e flertamos bastante, inclusive ela deixou a entender que era para eu chamá-la no aplicativo verde dimension!>festa acabou>depósito y sumiu >depósito x me convida para assistir um filme na casa delaaí, meus amigos… é aí que começa a história.>apagamos as luzes e ficamos deitados no sofá assistindo o filme>ela começou a desabotoar minha camiseta e passar a mão nos pelos do meu peito>fiquei duro e retribuí as carícias >quando estava prestes a commitar 100%, ouvi alguém destrancando a porta do apartamento>depósito pulou pro outro lado do sofá>era a porra do namorado dela>fechei minimamente minha camiseta e continuei deitado assistindo o filme >ele entrou no recinto como se nada estivesse acontecendo e perguntou o que estávamos assistindo>comentou alguma coisa sobre o filme e se sentou no sofá, no meio de nós dois >mantive minha poker face e fingi estar totalmente concentrado>depósito se sentou no colo dele e depois o empurrou pro outro lado do sofá, ficando do meu lado>enquanto nós 3 assistíamos o filme, ela disfarçadamente colocou a mão por dentro da minha camiseta e ficou arranhando minha barriga>encostou a cabeça no meu ombro, enquanto passava os pés nas pernas do namorado>depois de um tempo ele disse que já estava de saída, pois precisava dormir ela não gosta de dividir a cama com ele>aproveitei a deixa, disse que já estava tarde e saí junto com ele >quando cheguei em casa, recebi uma mensagem da depósito me perguntando se iria voltar >fingi demência e só respondi na manhã seguintehoje ela me chamou para uma festa, mas disse que não poderia voltar para a casa bêbada e cheirando a cigarro, pois o pai dela estaria lá. comprei a malícia e falei que ela poderia ficar na minha casa até se recuperar. o convite foi aceito. não sei que porra estou fazendo da minha vida.depois de toda essa shitstorm, tenho algumas dúvidas e gostaria que os anões me elucidacem.>que merda está acontecendo com essa depósito, o que devo fazer e como me portar nessa situação onde sou o ""comedor""? >como lidar com o cornão?>tendo em vista que a depósito x e o namorado são conhecidos por quase todas as pessoas que estavam na festa, minhas atitudes terão alguma repercussão negativa na minha imagem? várias pessoas já comentaram que me viram ""pegando"" a depósito x, sendo que não fiz porra nenhuma>tendo em vista que a depósito y é muito amiga de x e do namorado dela, devo chamá-la no aplicativo verde ou deixo essa merda de lado?","1"
"nuvenzinhas mt rápidas ","0"
"@mrsquintas @cmrjpita @carneiro_andre @Lazarus605forte Bom dia Sexta Feira! Qual é o livro do dia?","0"
">>58574você é bonito. ninguém quer beijar ou conversar com alguém feio. lembre-se disso.","1"
">>55974caralho, anão. me vi no seu breve depoimento. a diferença é que há 6 meses atrás me afastei de um depósito que era muito boa pra mim. fiz uma grande merda. e hoje eu estou querendo voltar com ela e adivinhe? já tem um zé droguinha na jogada.","1"
"Os refugiados estao todos a vir para a minha terra noto logo que nao e de cá mas eles sentem se bem acolhidos cá","1"
"@lwtsperfct meu sonho","0"
"fui de 145 para 128 só com dieta flexivel, após uma leve estagnada paguei um coach. ele me indicou ir abaixando o carb de 15 em 15 gramas por semana até zerar, e recomendou continuar zerado até ficar com 12% de bf. até consigo fazer isso porém tenho medo de perder muita massa muscular. posso seguir sem medo?","1"
"RT @jpintocoelho60: Aqui não há lágrimas por #Soares nem elogios fúnebres a quem sempre considerei traidor, inimigo e que se sentia intocáv _","1"
"@johnalb99 @japflexin pode falar q tá com saudades minha 😂😂😂","0"
"@g0ulaarte tá frio aí?","0"
"Indo dormir ao som de uma linda música, e da crença de que sim, o que é verdadeiro é para sempre. http://bit.ly/afKiXa","0"
"BANDIDO BOM EH BANDIDO MORTO
VIVA CUNHAA","1"
"@97cxartzy eu tokkkkk","0"
"amanhã eu vou na casa dela levar umas comidas que eu faço. ela é mãe solteira, safada, mas a criança estará lá. uma menininha muito bonitinha.e eu sou muito bom de fala, mas não de abordagem física. como ""chegar junto""? e como fazer isso sem chocar a criança?eu sou o cara carismático que conversa com todo mundo mas não pega ninguém porque não sabe muito bem como.","1"
"fume
boa noite ","0"
"é tão bom quando temos alguém para falar desde o bom dia ao boa noite 🥰","0"
"Parabéns deputado #APEzequielTeixeira. Esse Brasil está em colapso cultural, uma inversão doentia de prioridades https://t.co/Dh8DbIoLpV","0"
"depois que você chegou, todos os demônios dentro de mim, se acalmaram.","0"
"essa bandeira lucra","0"
"@hosehyunxs @wasparkjeon meu sonho","0"
"@lumineerspreve faz pra miiiim","0"
"@escutaomachado mexe com seu pote ahahahahaha","0"
"@pequena_souza10 tu q é!! 💙","0"
"mae to apaixonado","0"
"@brnz1k @awrepro @faintzfps @kon4n @crt_paloso @skullcandy013 @gzerofps as lendas voltaram gl turma @gzerofps sucesso irmãos!","0"
"eu sei que já postei esse vídeo aqui, mais men olha só que homem magnífico 💓
sem contar meu amor por essa música, na voz dele ficou extremamente sensacional! 
te amo luke é isso

@thereallukevans ","0"
"deu ruim pro mc poze kkk ","0"
"tá bom esse eu tive que postar ","0"
"'Trabalho de 3ª a 5ª.' 
'Não devo satisfação a ninguém.'
Parabéns pela postura, sr Dep Federal. És a cara do pai!
https://t.co/WoTj8yVfT2","0"
"saudades de austin e ally, a disney nessa época era superior a tudo ","0"
"rasgou 🙈🍆😂 ","0"
"eu sou um animal. a academia que ""frequento"" custa 300 a mensalidade. fiz um plano de seis meses e estou pagando 175 por mês.  fui para botar shape e, claro, por conta das mulheres.pois estou há pouco mais de um mês sem pisar lá. comecei muito bem. fiquei duas semanas indo todo dia, 5 vezes por semana. até compensei no sábado quando faltei um dia. treinava até a falha. até um dos professores, sujeito muito gente boa, sentiu empatia pela minha determinação e meio que virou meu treinador. ele até pedia para eu esperar um pouco para poder dar uma atenção especial a mim, principalmente nos cardios. mas aí eu fiquei preocupado com a alimentação não estar sendo a mais eficiente possível e por isso não estar fazendo a coisa da forma mais otimizada que poderia ser. acabei parando de frequentar, dizendo a mim mesmo que iria estudar as dietas, comprar o que fosse necessário para então treinar do jeito mais eficiente possível e ter o melhor resultado. procrastinador que sou, não estudei sobre dieta e estou há mais de um mês sem ir na academia. já perdi meus quase 200 reais de mensalidade por conta disso.a academia até me mandou e-mail sentindo minha falta. e agora fico com essa vergonha de chegar lá depois de um mês, mais gordo (tenho comido porcaria pra caralho esse tempo), do nada. o cara que tinha botado fé em mim já vai perder entusiasmo e vou virar só mais um ao seus olhos.  que merda. eu tenho que ver estudar essa merda. pegar um dia e focar nisso. depois que tiver as informações básicas, comprar o que for preciso e treinar no limite. eu quero mudar, porra.","1"
">>62134me lembrou uma depósito de porra que converso ocasionalmente na facugado. ela disse que queria ter 4 fodendo filhos e depois disse que queria fazer mestrado.","1"
">é uma raça que tem vergonha na cara>raçafinalmente mein kampf.","1"
"@linknpacto miga, pare. é uma construção social. se você não enxerga isso, além de burra, é racista.","1"
"RT @hgbotelho_: @_iglira bom dia macaco branco haha","0"
"«a beleza começa no momento que você decide ser você mesma» ✨
 salão de cabeleireiro mundo das crespas 💆🏽‍♀️💇🏾‍♀️
i'm my own boss ✊🏾🤘🏾 ","0"
"@gentebranca1 no perfil dele ainda contém machismo.","1"
"RT @josesoubrasilia: HORA DE INVADIR O CONGRESSO 
A PM NÃO VAI ATIRAR CONTRA NOS https://t.co/J03AjeGQf0","0"
"desdr q a mamae falou sobre eu fiquei pensando","0"
"rapaz, por que você ""não é de sair de casa""? qual seu diagnóstico? qual seu medo?honestamente, a falta de habilidade social reversível, a não ser que seja algo clínico.","1"
"@JornalOGlobo manchete feita pelo Advogado do PCC","0"
"kkkkkk mal sabia eu que era verdade","0"
"uô ôooooooooo","0"
"eu amo essa mulher","0"
">>63553eu já passei da fase de insistir muito em uma mulher, troco uma ideia, vejo se há interesse mútuo e chamo pra sair, caso ela simplesmente diga que não pode, eu já pulo fora, caso ela diga que não pode por motivo x ou y que faça sentido, mas que poderia outro dia, ai eu chamo outro dia.eu sinceramente não sei se o meu modo de agir é correto, sou muito orgulhoso e acredito que a mulher também deve manisfestar interesse, mas hoje em dia a mulher está muito mimada, graças a criação dos pais fazendo ela acreditar que é uma princesinha da disney que merece só o melhor dos melhores, e aos escravocetas. eu tenho certeza que perco diversas oportunidades onde a mulher também tem interesse, porém espera que eu tome a iniciativa ou insista um pouco mais. vejo diversos casais com histórias de o homem se rebaixar demais no começo, mas depois ser recompensado com um relacionamento bacana com uma mulher bonita e filhos e tal, enfim, não sei, o fato é que sozinho conquistei muitas coisas e hoje em dia começam a aparecer mulheres inclusive dando em cima de mim, por isso sempre digo pra não focar muito em mulher.faço o que eu disse, convide pra sair, dependendo da resposta, desista, e pare de focar as tuas energias em algo sem futuro.","1"
">fracasso a vida inteira, sozinho>arranjo um amigo, já somos amigos há vários anos, ele tem outras pessoas pra sair>fica o tempo inteiro mandando mensagem sem eu falar nada, todo final de semana chamando pra sair, sendo que todo final de semana digo que quero ficar em casa>ficava me ligando todo dia depois do trabalho, para falar do dia dele, sendo que eu não perguntava nada>escreve 12 textões quando falo que vou ficar em casanão aguento mais essa tortura, anões, ele tem alguma doença, perseguição por mim. já cortei ele, mas ele aparece onde eu trabalho, puta que pariu que tortura. eu não atendo ele então ele fica ligando de números desconhecidos, já parei de atender números desconhecidos. não vou sair com ele, quero ficar em casa, puta que pariu, precisava desabafar. antes eu tinha receio de ficar sozinho no mundo, mas não vale a pena ter companhia a esse custo. ele podia meter o rip. não sei porque ele não sai com as outras pessoas, não aguento ele.","1"
"Um objetivo na vida https://t.co/WxN5kuNysu","0"
"na vdd a culpa é do menino de 11 anos otário que me chamava de burra/gorda/feia todo santo dia quando eu tava na quinta série mas ¯\_()_/¯","1"
"o argumento da retardada é mostrar que sabe ler.
Quero ver refutar o que falei com fatos, lógica e verdades! https://t.co/TzZ6WBlhPB","1"
"RT @srdeabo: 'Eu não quero sua rosa, eu quero igualdade salarial'
Ass. Suzana, acorda meio-dia
Sustentada pelos pais
Nem procura emprego _","1"
">>61063>>61056anões, sobre dar merda, não queria dizer bem com a justiça, mas mais  em termos de lidar com infantilidade ou algo do tipo. mas obrigado!","1"
">>52408cheio de merda essa imagem aí hein. soja? vai pesquisar, caralho.","1"
"Deus ta vendo vcs acordando cedo só pra torcer pra casal de sapatão burras #vipdirecto","1"
"eu defendo a ditadura e seus ditadores, independente de serem de esquerda ou de direita (estes termos só existem para os judeus criarem falsas brigas de oposição).a mídia mostra que a ditadura é uma coisa ruim, como pejorativo de um governo que não deve ser vivido e seguido, e de que nestes países existe falta de ""liberdade"", mas na verdade, em todos os regimes ditatoriais, não há espaço para pornografia, tráfico de drogas, degeneração, feminismo, movimento gay o que for.o que você prefere, viver em uma ditadura moral, ou em uma democracia imoral? pense sobre isto.no regime militar, onde hoje os esquerdistas adoram dizer que era uma época horrível de censura (como se não existisse censura politicamente correta hoje), se podia viver, construir uma família, trabalhar e produzir, ao contrário de hoje.portanto, sempre que você ouvir falar de ditadura e ditador, veja com bons olhos, eles são denigridos pela mídia judaica, porque seus governos são contrários a ela.","1"
"Um judeu discursou pró-Trump. Ué, ele não era o novo Hitler????? #PosseDeTrump","0"
"RT @maathbz: pela foto do perfil se for o pisao dela a familia tradicional já está morta por esmagamento https://t.co/JQ742cHRBX","1"
"@presidenbr sérgio moro usou de um ato de inteligência: se auto-convidou para esclarecimentos e deixou o grupo de congressistas, todos na lava jato, mostrar quem realmente são; detalhe: em cadeia nacional, tudo grátis, se auto-destruiram!!! jogada de mestre!!! chorem!!!","0"
"estudo de harvard demonstra que ""diversidade"" não funciona e é desastrosa para sociedades homogêneas:""diversidade"", menor é o espírito de comunidade e altruísmo, enquanto maior é a depressão, o desanimo no capital social, o medo, os crimes e comportamentos antiéticos: ""diversidade"" estão relacionados com problemas por todo o mundo:""diversidade"" nos departamentos de polícia, mais abusos, mau desempenho e menos confiança no trabalho:""diversidade"" na alemanha terminam com resultados desastrosos::://?id=zqmcc37dw1kc&pg=pa129?id=zyat3t1v4ecc&pg=pt97?id=tmlgzr4s0umc&pg=pa16e mais, escolher um parceiro da própria raça é natural; similaridade genética, altruísmo e seleção de grupo:;jsessionid=984d72198184a4e8c2dea5d621b28abe?doi=10.1.1.134.6512&rep=rep1&type=pdfaltruísmo e parentesco:: ::;jsessionid=984d72198184a4e8c2dea5d621b28abe?doi=10.1.1.134.6512&rep=rep1&type=pdfestudo sobre seleção de parceiros::, casamento, salários, educação e ://:: raça, um destructo social de um conceito biológico:: lewontin's fallacy: :>mas, bê, miscigenação é bom! variedade genética! é tudo subjetivo!os riscos de saúde e comportamento de adolescentes frutos de miscigenação:: , mais pobres e mais propensos ao divórcio:: , altruísmo e seleção de grupo: ;jsessionid=984d72198184a4e8c2dea5d621b28abe?doi=10.1.1.134.6512&rep=rep1&type=pdfaltruísmo e parentesco:>mas, bê, somos todos iguais!diferenças em salários, casamentos, encarceramento, etc.:::: raça, um destructo social de um conceito biológico:: lewontin's fallacy: :>mas, bê, miscigenação é bom! variedade genética! é tudo subjetivo!————————————————————————————————miscegenation - single most dangerous thing a young white woman can engage in:::://,8599,1993074,:#marital_instability_among_interracial_and_same-race_couplesthe stereotype that black-white mixed-race couples are typically black men hooking up with trashy, fat white women has a factual basis:://","1"
"quando o cara tá fortão geral fica babando ovo, agora que os mandado esculacho ele nego quer ficar de piadinha, vão tomar no cu seus cuzao ","0"
">>29298se forem apagar um parênquima paliçádico é melhor apagarem o >>26776654, já virou briguinha retardada há tempos e saiu completamente do assunto. esse aqui foi bem melhor estruturado pelo op e parece propor uma discussão mais séria.","1"
"como vos deseeis, alteza.","0"
"@_fsiahtt kkkkk só observo","0"
"ela me machuca discutindo sobre roupa,eu não dou NENHUM desgosto a ela mas a gente mora num inferno de quintura ela quer que eu use burca?","1"
"A NASA ACHOU MAIS 7 PLANETAS 
E VOCÊ AI, QUE NÃO CONSEGUE ACHAR UM SÓ EMPREGO","1"
"RT @OdeCarvalho: 1) A mídia adestra o povo para que julgue um homem não pelo que ele faz, mas pelo que se diz dele.","1"
"nao vem me culpar agora nao tenho nada a ver com isso votei no aécio","0"
"entrarei no recinto semestralmente para atualizar minha situação e o quanto ainda estou fodido.>21 anos>22 em poucos dias>nunca precisei trabalhar na vida>desprezo a cada dia que acordo e percebo o quão improdutivo estou sendo>envolvimentos emocionais que apenas me deixam de mão dada com a depressão>família afetuosa e companheira>em certos momentos chego a culpa-los pela criação mimada que tive>estudante de direito>mente cheia de turbilhões de pensamentos vagos que acabam me atrapalhando em estudar para outras coisas >alto índice de uso de drogas variadas todo fim de semana em e-festa e boates>pensamentos suicidas nunca me abandonaram desde dos 13 anos>penso em terminar o curso e prestar algum concurso e então esperar a morteverei o que o destino tem reservado para minha pessoa.atualizarei no próximo semestre, caso não tenha sofrido nenhum infortuno por força maior.","1"
"quais são as possíveis razões para que o esperma saia ralo, aguado? isso tem se tornado cada vez mais comum, antes, quando eu gozava, saía na consistência ideal, mas agora, parece mijo, só molha o papel higiênico no pós-fap. é inconsistente e também sai em bem menos volume do que antes. parece com a porra de quando eu tinha uns 11 anos. ;_;","1"
"No dia da mulher, nao vi 1 palavra do movimento feminista pra defender essas mulheres do ISLÃ. Ja pra defender o co _ https://t.co/MabOl65VNC","1"
"quando tiverem com pouca autoestima lembrem-se do r://","0"
">>21959mais alguns. esse é ótimo para entender a mentalidade destrutiva da esquerda pós-moderna e como ela não se sustenta:, gramsci, foucault, györgy lukács, sartre, louis althusser e j. k. galbraith e em seguida faz duras críticas.outros, mas inglês:(the meaning of conservatism)(roger scruton on internationalism)(culture matters)","1"
"Vivemos tempos interessantes. Aqui temos um partido de extrema-direita: conservador, anti-Islão e... não homofóbico.
https://t.co/udDrdwZzOW","1"
">>56805>descolar depósitos desconhecidas só é factível pra quem é bonitãoporra. se bem que passei a noite dando 'corações' (nas menos privilegiadas) e não recebi um match. que merda de vida então…","1"
"📸 mais fotos de louis ontem

(20 de junho de 2019) ","0"
"E tem evangélicos fazendo fantasia, outras que se dizem evangélicos até tirando a roupa pelo carnaval.  Parabéns!!! https://t.co/0EhUl3ngIS","1"
"Os idiotas que cancelaram uma conferência d Jaime Nogueira Pinto numa pequena sala da FCSH arriscam-se a vê-lo esgotar o pavilhão Meo Aníbal","0"
">>29750>esse post merda e sem conteúdo respondendo outro post merda e sem conteúdo55chan em uma casca de noz. que ânsia absurda é essa que os anões têm de serem macacos? qual é a finalidade de postar nada com nada para ir a lugar nenhum?o anão médio está muito abaixo do quejim minas médio.","1"
"caralho, eu estou começando a ficar preocupado.parece que eu estou num carro a 100km/h rumo a um penhasco e não consigo frear ou virar o volante. minha vida é boa e eu posso conseguir muitas coisas boas, mas eu pareço não ter controle sobre ela, aliás, eu poderia ter, mas não consigo, tudo por falta de brio, preguiça, vício em prazeres rápidos.tenho uma fruta que amo e admiro, mas todo dia me imagino fodendo todas as minhas ex, todas as depósitos que já profitei, tudo que tem buceta e usa saia. estou lentamente evoluindo na carreira, mas todo dia é um martírio para cumprir minhas obrigações, por mais que por enquanto ainda esteja tudo em dia. tento fazer um nofap, não dura mais que 2 dias. tento não sair da dieta, acabo bebendo numa terça a noite, comendo açúcar pra caralho, me sinto um imbecil. e olha que eu sou magro, eu só quero levar uma vida saudável.puta que pariu, eu não era assim, sempre tive juízo. se eu não mudar, se eu não colocar a cabeça no lugar vou perder tudo que construí. é uma merda, eu sei que se mantiver o ritmo por 1 ano vou conseguir o emprego dos meus sonhos, ganhar 5x mais o que ganho hoje, sair da casa dos meus pais, poder tirar férias, viajar. mas eu sou um cuzão sem controle. eu não sei mais o que fazer.","1"
"é sempre bom lembrarmos que existe algo chamado definição e dicionário, e que por mais que o politicamente correto diga que quadrado é redondo, ele não será.espécie: substantivo feminino1. característica comum que serve para dividir os seres em grupos; qualidade, natureza, gênero.2. caso particular de algo genérico; variedade, tipo, sorte.espécie: , animais ou vegetais que apresentam as mesmas características, pertencendo a mesma família: espécie animal, vegetal.biologia. categoria de classificação taxonômica usada para descrever os seres morfologicamente parecidos que se reproduzem, gerando descendentes férteis.variedade; caso próprio de algo mais abrangente: o notebook é uma espécie de computador.condição; estado ou tipo social: povo de variadas espécies.etnia: substantivo femininoantrpol coletividade de indivíduos que se diferencia por sua especificidade sociocultural, refletida principalmente na língua, religião e maneiras de agir; grupo étnico [para alguns autores, a etnia pressupõe uma base biológica, podendo ser definida por uma raça, uma cultura ou ambas; o termo é evitado por parte da antropologia atual, por não haver recebido conceituação precisa, mas é comumente empr. na linguagem não terminológica.].etnia: , embora possua a mesma origem ou história, tem diferenças de origem sociocultural, como: idioma, religião, hábitos ou comportamentos.raça: substantivo feminino1. divisão tradicional e arbitrária dos grupos humanos, determinada pelo conjunto de caracteres físicos hereditários (cor da pele, formato da cabeça, tipo de cabelo etc.) [etnologicamente, a noção de raça é rejeitada por se considerar a proximidade cultural de maior relevância do que o fator racial.].2. conjunto de indivíduos pertencentes a cada um desses grupos.raça , um povo; geração: raça de davi.grupo de indivíduos cujos caracteres biológicos são constantes e passam de uma a outra geração: raça branca, raça negra, raça amarela, raça vermelha.história natural subdivisão de uma espécie: raças humanas.se o conceito jurídico-científico-sociolinguístico de ""raça"" existe, é aceito, é diferente da de etnia e espécie, e que está fundamentado numa ""divisão tradicional e arbitrária"" baseadas nas ""caracteres físicos hereditários (cor da pele, formato da cabeça, tipo de cabelo etc.)"" e que tais ""caracteres biológicos são constantes e passam de uma a outra geração"", então dizer no plural que raças humanas existem, não têm nada de errado ou preconceituoso como tanto gostam de forçar.até a porcaria da onu reconhece a existência de raças humanas com conceituação diferenciada da de etnia. vemos isso quando lemos a ""convenção para a prevenção e a repressão do crime de genocídio"", de 1948, assim como o estatuto de roma do tribunal penal internacional (tpi), em 1998, ambas contém uma definição idêntica:artigo ii - na presente convenção, entende-se por ""genocídio"" qualquer dos seguintes atos, cometidos com a intenção de destruir, no todo ou em parte, um grupo nacional, étnico, racial ou religioso, tal como:a) assassinato de membros do grupo.b) dano grave à integridade física ou mental de membros do grupo;c) submissão intencional do grupo a condições de existência que lhe ocasionem a destruição física total ou parcial;d) medidas destinadas a impedir os nascimentos no seio do grupo;e) transferência forçada de menores do grupo para outro grupo.não, não somos todos iguais. e não, variabilidade genética não é boa e destrói a bela diversidade da humanidade.","1"
"transe sem amor, mas não fale que ama só pra transar.","0"
"O capitalismo realmente não perdoa nada. É a única salvação além da ideologia sanguinária do comunismo. Hipocrisia, _ https://t.co/WZx4PkBH61","0"
"uns tem saco, nós temos culhões !!!!!!!!!!!!!!!!!!!","1"
">>29549mas você é o cara, não é?pica das galáxias, não é?monstro destruidor, não é?na boa, para de mentir e vai limpar o corredor da firma que tá sujo.","1"
"ok, minha morte esta perto ","0"
"RT @obonholmer: Fazer pesquisa de intenção de voto pro Bolsonaro no Twitter é igual fzr o msm pro Trump no Tumblr.","1"
"me desculpem op e todos neste fio, mas vocês são fracos descontrolados.lucidez e propriedade de controle são características de um homem maduro. se você sente a necessidade de passar a rola por aí e não consegue se controlar, pode apostar que isso é reflexo de problemas pessoais, um escapismo barato.op, você fala do seu relacionamento como se a confiança e a segurança não fossem virtudes generalistas. a sua pitanga pode não saber de nada, mas a sua consciência lhe compeliu a criar este tópico. o seu problema não é com ela, como você bem disse, afinal ela não sabe de nada e nem pode saber. o seu problema é consigo mesmo. você não nos contou sobre seus objetivos de vida, sua organização pessoal, sua relação com sua família, seu núcleo de amizades ou suas expectativas do que seria uma vida de sucesso.sem bases sólidas, não se constrói nada. a sua vida amorosa é uma ilusão. se a ilusão, pra você e pra sua pitanga. o seu comportamento de traidor transparece e transborda em muitas atitudes suas, e sua pitanga provavelmente suspeita da traição ou secretamente te acha frouxo. isso se ela mesma não te trai também, mas te mantem iludido de que é o machão dela.a vontade de trair é normal, pois a propriedade de ser atraente é intrínseca das pessoas. o autocontrole e foco no que realmente quer são os parâmetros que nos cabem, e são estes que trazem a verdadeira sensação de satisfação com a vida. você criou este tópico pela necessidade da sua consciência de ouvir opiniões contrárias e a favor, a fim de validar sua realidade.seu relacionamento já está comprometido. nunca mais as bases sólidas de confiança virão, a menos que você adquira o autocontrole. se era isso que você queria, foi isso que suas atitudes conseguiram.","1"
"anão, sinceramente, é melhor deixar pra lá. não jogue os novos amigos fora, mas também não fique obcecado por essa depósito, porque se ela está te dispensando assim, certamente não quer nada. é perfeitamente normal as depósitos começaram algo, perceberem que não querem e deixarem pra lá, o que certamente é o que aconteceu. se você realmente está interessado e quer continuar tentando, eu recomendo conhecer esse pessoal direito, ver se realmente é o que você quer e esperar pela oportunidade ideal de tentar algo, mas pelo que você contou, se queria algo rápido e casual, esquece.","1"
"stewie tá folgado","0"
"hoje eu queria um convite pra beber","0"
"RT @reaconaria: Para a mídia o argumento que vale é 'se eu não gosto, então é Hitler'
https://t.co/Z5qbBxwYVA","0"
">>59630tente usar fantasias e chegar nas piranhas fazendo alguma graça. normalmente não precisa nem dizer nada, olhe para ela e se ela olhar de volta se aproxime e já puxe pela cintura.","1"
">>59692> fora outros aqui que estão engatinhando no lookism e falando merda e procurando qualidade nos sub humanos que foram postados, eu perdi feio. creio que está se referindo a mim. eu rateei o cara do op como 4,5/10 e o outro como 6/10, como você ratearia eles?eu confesso que não sou o melhor rateador que já vi, mas não acho que esteja tão errado. o fato de que ambos amogam suas parceiras é claro pra mim, no mínimo.","1"
">>56459eu te entendo. todas as três vezes que eu tentei transar, seja com depósito, seja com trap. eu broxei. e olha que tomei viagra em duas das três vezes. percebi que não sinto atração pelas depósitos em si, mas gosto da sensação de ser ""querido"", é uma espécie de egoísmo, ou ganância.  e é justamente isso que me deixa puto em ser broxa. chego em casa e me masturbo pra traps, mas na hora h, seja com depósitos ou traps, simplesmente não sinto tesão. permaneço virgem.","1"
"RT @_Ioen: O amor e sexo foi lacranteeee chora família tradicional 
Enquanto isso no mundo real teu pai tá vendo praça é nossa https://t.co _","1"
"Diferença entre 'manifestante' e 'terrorista'.
Esquerdista = vagabundo baderneiro.
Conservador = patriota, gente do _ https://t.co/XvQzqwFtHs","1"
"nem fiquei bêbada ontem/hoje 😭","0"
"filho nunca segurou e nunca vai segurar macho, ainda mais se for esses mlq da vida,mulher q engravida sabendo q o cara é safado,é burra sim","1"
