text,hatespeech
rt @user n aguento mais chorar por autoestima baixa eu me sinto tão feia o tempo todo,0
"@user se eu for um carai q eu botei seu nome, agr vc vai de todo jeito",0
e muito gato,0
rt @user mais de boa que pai de menina feia,1
@user essa foto aqui.. a melhor fantasia do ano https://t.co/rq1iudi7zq,0
só conheço esse último q por sinal é o twitteiro mais idiota desse site já meti block nele há tempos,1
"""stf vergonha nascional"" bolsominion é burro demais",1
"moreno de 1,87 acabou de entrar na rola do barbudo. https://t.co/a0y8hoz9kq",1
se quiserem me chamar pra fuder já podem. dm liberada,1
"rt @user tropa do urso vai fuder seu xerecã0 (( dj geh da lgd )) baile do urubu 2k19
https://t.co/82qkopt1lf",1
@user ridículo,1
rt @user ta com deus fml porra,0
rt @user tu é mais chato que pelo no cu,1
agonia do caralho kkkk,0
"@user @user Patriotas, olhem como essa mídia maldita age de maneira parcial, conforme seus interesses comerciais e financeiros.
Os mentes doentias do stf impondo as próprias impunidades e essa imprensa de merda ignorando, e pior, tenta sabotar o governo B17 e lava jato incessantemente",1
@user @user virei fã desse cara depois de ver as entrevistas dele,0
@user puta que pariu vai comer agora cu,1
Jair Bolsonaro e a bancada de ameba do PSL tá divulgando esse vídeo pra dizer que ele foi OVACIONADO na Bahia. Só esqueceram de comentar que o evento foi fechado e só tinha CONVIDADOS do governo federal né meu amores? https://t.co/SHIXgl3wrc,0
@user ******** é muito lerdo pqp,1
@user chupa meu pau,1
@user e vc um salafrario que só quer o brinquedo de uma pobre criança né,1
rt @user passamossssss pohaaaaaa brasil aq caralho,1
to fudido,0
@user @user @user a escola dos morangos burro,1
"@user caralho, essa professora só me fode",1
rt @user porra caralho,1
"@user novasss, fritamos igual uns fdp ekksksksk",1
rt @user nunca mais eu escrevi nada :/,0
mano a natalia é loucaaaaaaa loucaaa de pedra,0
rt @user ai gente o povo da videira transformando brega que fala de pinto e buceta em música de deus = tudo pra mim,1
gente que ***** é esse assim aleatoriamente pqp vsfd,1
"@user desisto de ti, trouxa do caralho. já vou me preparar pra quando vier chorando de novo",1
@user @user puta que pariu essa flamenguista é muito gostosa @user @user,1
vai toma no seus cu https://t.co/xmzs3rs3bx,1
"Nicole me manda áudio ai ela falando  que sempre que ela tem costura no senai ela lembra de mim falando 
"" ah só faço merda ou pedia ajuda""

KKKKKKKK mano cada peça que eu estava fazendo eu fazia alguma merda",0
parece um cachorro no cio,1
"@user Não sabe nem escrever o nome do grt direito!! Ainda quer vim aqui fala de um anjo, só Deus na causa dessa pessoa mal amada. Viado é quem fez esse miserável!!",1
"rt @user tenho um v铆deo de anal e um na bucetinha

anal fav
buceta rt 

quem ganhar posto rz",1
"@user ai, ce vai falar com as pessoas depois do bate papo? quero demais te dar um abra莽o mesmo",0
@user @user vai pra casa do caralho,1
@user @user olha o pensador da esquerda ae kkkkkkkkkkkkkkkkk,0
agora que eu sei que o david ta vivo eu vou fazer as honras e matar o filho da puta,1
"@user cê me respeita rapa, seu lixo kkkk",1
"eu sou mt idiota, triste dms por isso",0
"@user @user ""ja vou com o caralho"" 😂😂",1
"@user exatamente, fogo neles!",0
@user deixa de ser retardada 😹,1
@user obrigado amigo,0
@user hino pqp minhas borboletinhas 😔😍  https://t.co/dz7gbuww7u,0
indo visitar minha amiga lu com a inten莽茫o de ajeitar o computador dela mas quase certeza de que vamos fuxicar e tomar mates,0
@user ultimamente tem aparecido muito isso de comer o cu de homens ne,1
que escroto,0
@user te amo caralho,1
já disse q eu odeio ter essa desgraça fofa pra caralho neném rei dos miau miau como meu utt?,1
"sdd da época q eu tinha the sims no computador, puta que me pariu eu amava mais do q tudo aquilo, alguém me da de presente sério",0
moonlight é muito bom pqp perfeição,0
to puta q me acordou e voltou a dormi! e eu perdi meu soninho 😡🤬😭😭😭😭,0
que anormal do caralho,1
mano vai se fuder  n faz isso comigo serio 💔💔💔💔,0
"minha mãe é tão sem noção, fala umas coisas minhas pros outros que pqp podia ficar quieta",1
portugal caralho sssuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,0
"Dedé sempre foi um puta monstro... Pena q a lesão atrapalhou uma brilhante carreira, porém voltou com tudo!! Melhor jogo q eu vi dele foi contra o Santos em q o Neymar está no bolso dele até hj",1
"rt @user medleyzadaaaaa 👀😂 mc juninho 22, mc pqd, mc juninho fsf e mc gorran parte 1 🤟 https://t.co/0ahe5ztwjh",0
"Não tem coisa melhor que fuder com meu puto @user ao ar livre! 

Enjoy it all here↙️
https://t.co/iKUNRPjeBe 

Subscribe now! https://t.co/QudgUhELXA",1
@user já vi ela cantando no dolores foi lindo e ela cantou todas as musicas que pedi,0
jesus cristo que porra é essa.,0
"Eu nem ia participar, porque andava t茫o desanimada esses dias pra quase tudo, mas como n茫o demonstrar, de alguma forma, amor ao Bang Chan? Esse ser humano 茅 absolutamente incr铆vel

#BangChanSelcaDay https://t.co/rmEzut8D4u",0
garota toxica vsf,1
"poha, isso sim q é bom",0
"nunca fui de dar o mesmo que recebi, cada um oferece oque tem de melhor rs",0
rt @user frio do cacete,0
porra nenhuma feiona,1
"eu telefone ta surtadão, mexendo sozinho tnc😡",1
uma arrombada essa menina se eu pego ela esqueço meu senso e dou um soco,1
fui p balada trombei uma piranha chique falei p parça não quero saber de nada e depois da eazy e pau nessa presença vip,0
rt @user pra hj era só f1 e transar pra caralho,1
caralho tenho q cortar o cabelo,0
tou farto de estar em casa pqp,0
"@user @user @user caralho, que lindo",0
tomo no cu kkkkkkkkkk bem feito,1
"@user @user @user @user Só as saídas de nenê,Bruno Peres e jucilei banca 95% do salário do Daniel Alves, só juntando os 3 dava 1,3 milhões por mês",0
eu acho q se fosse pra eu ser eu com crtz n seria aqueles policia arrombado ignorante pq a policia precisa de mais gente assim pra desconstruir essa reputação q eles tem,1
"@user É Mineirinho por causa da cidade de origem chamada Ubá MG, no início da década de 1940. Seis anos após, a fábrica se mudou para o estado do Rio de Janeiro, em Niterói. Em 1978, teve um aumento significativo na linha de produção e foi construído um parque industrial em São Gonçalo",0
alguns fazem fofoca e outros n茫o v茫o com a minha cara.,0
vsf nd da certo,0
@user vc não sabe o quanto eu me segurei. até pq discutir com um sem noção e estúpido desse é pedir pra passar ainda mais raiva com as merdas que ele vai falar.,1
rt @user a arte nova pro show da ludmila tá ficando linda pra porra,0
tem gente se preocupando demais com a vida dos outros.......,0
rt @user homem q faz fofoquinha nem é homem é viadinho merece entra no rock sem papo vários otário nessa porra 😤😤😤😤😤,1
velho hj eu percebi q faz uns 4 meses q eu n me fasso troxa cm algum garoto,0
ai porra,0
preciso parar de fazer o que eu não gostaria que fizessem cmg puta merda,0
@user amiga eu prefiro fingir que ele não existe pq aí bato no ego dele e deixo ele murcho kkkkkkkkkk,0
@user aí que hino da porra né,0
caralho q vergonha kkkkk,0
"A doen莽a delas(K) 茅 achar que os meninos s茫o propriedade delas, que eles s贸 podem interagir com elas e mais ningu茅m,isso j谩 passou de rid铆culo a muito tem",0
"@user Namoral eu não sei de onde você é mas se morasse aqui eu te pegava mt namoral, linda demais aaaaa vsf pau no cu da sua mãe pq tu é maravilhosa ☺",0
"@user É trabalho de Burro mesmo, Cambada de idiotas.
Se tivessem feito antes o trabalho de casa isso tudo não teria acontecido, vidas não teriam sido seifadas, a ganância falou mais alto, e hoje vocês estão gastando muito mais. O crime não compensa .
Vê se aprendam!!",1
rt @user ainda ta sem luz nessa porra tmnc,1
@user vtnc kkkkkkkkkkkkkkkkkk quer me gastar ô pouca pern,0
"@user @user carai, coração valente era foda...",0
@user e tu tá ligada que ele ainda paga de desconstruído mesmo tendo uma produção que claramente é podre nesse sentido,0
"quem quiser por a cacha莽a no cu vai poder eu hein
vem perguntar antes n茫o mata n茫o",1
@user ou ser viado e jogar shades nos clientes,1
"@user mas aí ele foi: moderno, ousado e viado!!! 🤣🤣🤣",1
eu odeio gente sonsa caralho vsf,1
"todo dia um cis passando vergonha comentando ""não parece que é trans"" ou ""não tem uma aparência trans""

vai tomar no cu inferno",1
"rt @user ai na moral, vai pra casa do caralho https://t.co/d75kctqjpz",1
rt @user q saco eu odeio bater neurose c bagulho nada a ver mas ai fico surtano soznha vai tomar no cu,1
"frio da porra , alguém me busca nessa merda de colégio",1
@user teu cu,1
@user carai soltei no enjoeixe n achei,0
@user ahahah ent temos de ir apanhar a puta 😝,1
rt @user será se é pedir demais?? https://t.co/rjn7hjgmfb,0
"essa vaca não merece nada do que ele fez por ela. merece um lixo igual a ela, que faça oq ela fez com ele, sem noção!!",1
"ainda bem q sai daquela escola 

ainda bem q sai daquele país nossa",0
"pessoaleeee !! 

é verdade que quando uma mulher dá o cú o rabo cresce ?? 🤔🤔",1
eu vou morrer 😭,0
@user ele é de qual grupo? 🧐 https://t.co/fyvhniyucr,0
"@user @user ajudou sim, to vendo esse ano as consequências KKKKKKKKK jogador bosta que só serviu pra derrubar o Aguirre, panelinha do caralho, é por causa de jogador assim que estamos nessa situação",1
@user 100% de defeito essa minha cara feia,0
"@user eu sou linda, tu q 茅 feia",0
"Ninguém está de bem com a vida. Todos nós temos jardins secretos e plantações infrutíferas. Demonstramos um estado de felicidade, porque a felicidade é um ideal que o animal moderno inventou para suportar o peso da sua própria existência.",0
"No twitter: lutei por inclusão, time de negros e operários, anti racismo e discriminação.
No estádio: tu és time de otário e cuzao, puta, viado e ladrão. 

Não existe torcida mais lixo e hipócrita que a do Vasco da Gama.",1
@user ce posto ontem q nunca ia parar de fumar retardado,1
@user nós mlk doidooooo❤️vagabundo dos bom,0
é de cair o cu da bunda,1
o gambenja. como os gambás contrataram o ruimgil sem ter dinheiro pra pagar as marmita s#fsradiobrasil,1
sofia boiola pela ryujin e pelo park da cheayoung — meu deus? kkkkkkkkkkkkk amoh https://t.co/3thoouqcak,1
@user @user @user benfica aqui ganharia no máximo uma taça guanabara e contra o vasco,0
"minha inspiração pra aprender a cortar é a gabi, bicha quase do mesmo tamanho que eu e deu um corte fodido no jogo",1
"@user @user @user vamos ver na justiça quem é verme e aberração ok
já tenho os prints dos seus xingamentos",1
"Não me pintem como uma super boa pessoa, porque não é verdade meus amores... as vezes sou um lixo de pessoa, especialmente quando o mundo me obriga.",0
minha irmã falou isso pra mim ai eu comecei a zoar e perguntei se era um convite pra eu dar um beijo nela PUTA MERDA ELA FICOU NERVOSA DEMAIS MORRO KKKKKKKKKKKKKKKKKKK,1
"enfia o ""love you"" no cu, puta",1
mano dava até o cu para comer isso,1
"@user @user @user @user @user Isso é para rir?

Estás na praia com a tua namorada e apanhas 1 gajo a tirar fotos,que fazes:

1-Perguntas se é por perversão ou por motivos artísticos.
2-Criticas o seu comportamento imoral.
3-Metes a viola no saco e fazes de conta que não viste.",0
na moral nao participa de follow trick se vc ta la so pra ganhar seguidor e n seguir nenhuma contakkkkkkkkk eh feio,0
"@user isso 茅 vdd, eu tenho pregui莽a, ou vc pode est谩 bloqueada",0
"que delicia 😋😋😋😋😋 de buceta
que peitos mais gostoso de chupar",1
tem nada melhor que passar o dia com meus amigos rindo igual idiota no geraldinho,0
"rt @user tinha q apanha mais, desaforado fdp https://t.co/eyya3nhvud",1
"Coe seus putao , 🍁😈 Maior carinha de santo , fiz vira putinha na cama 🍁 @user @user @user @user @user @user @user @user @user https://t.co/rgAlXeIM6q",1
"@user @user Mi mi da mãe. Fazer igual Zagallo vcs vão ter que engolir quatro, depois mais quatro por que o próximo é o Sergio Moro, mais quatro de Moro e assim sucessivamente Dalton e Bretas ...... O Ladrão preso ainda. Na PAPUDA.",0
que porra é essa aqui,0
"E minha amiga que veio me ver e eu estava bem lindo dormindo. Daí ela me acordou, eu todo atordoado quando levantei da cama o pau durão badalando. A vergonha meu pai",1
@user o flamengo se classificou. vcs estão discutindo o que?! segue o jogo caralho!,1
"@user rala rolas
abraço hetero é um cara ralando a rola na rola do outro",0
pqp ela tem química com os dois #ilhadeferro https://t.co/j9buxpes3m,0
puto e bolado 😡,1
@user uga buga sopa de macaco uma delícia,0
@user vem aqui putinha https://t.co/6hthcojoit,1
"rt @user boatos que meu pau baba muito, será??? https://t.co/icsnutlvje",1
jogo ta feio tecnicamente aff,0
@user cadê o trailer porra?,0
"🔃 • SPORT 

🚨 • O Barça tem uma oferta oficial por Philippe Coutinho na mesa. 

🤔 • O jogador está ciente disso.

 💭 • 'Coutinho' gostaria de regressar à Premier League. https://t.co/yLY7pmn7tS",0
@user tô quase fazendo isso msm mas falta pouco pra eu tirar ele,0
caralho n sabia dessa,0
"O retorno comercial da chegada de Daniel Alves já está sendo sentido no São Paulo. De acordo com a Netshoes, responsável pela comercialização dos uniformes do clube paulista, os pedidos pela camisa são-paulina tiveram um crescimento de 420%.

CARALHOOOOO CAMISA P BURRO 😱😍🔴⚪⚫",1
caralho eu comprei um vestido que me deixou muito gostosa,1
"rt @user antes que me acusem de ter sido uma jovem sensata, fiquem sabendo que eu usava esta roupa em 2004: https://t.co/5b1zhel34i",0
"chamei a mulher de ""tia"" que trabalha no habibs mulher me xingou me tratou com maior ignorância, tô cheio de ódio dessa arrombada 😡😡😡😡😡😡😡",1
kkkkk fizemos planos a semana toda pra chegar hoje chover tnc,1
"mas que caralho, eu não acho a foto referência que eu quero aaaa só tenho ela no celular e é um rolê muito grande passar pro pc",0
"Este filme... Pode passar 58592 vezes na TV que não vou me importar de ver. Muito foda, Samuel L Jackson é brabo demais https://t.co/ZY1hZNfWMn",0
@user @user kkkkkkkkkk vtnc q diabeisso,0
reflexoes inuteis que ngm pediu mas sei la compartilhar coisas boas aq tb da né,0
pqp todo trab n faz porra nenhuma e fica apressando odeio fazer trab cm gnt mimada sem noção do crl,1
"@user porra, fiquei 10 minutos no trânsito kkkkkk",0
"@user Cara vai procurar o que fazer, esse jornalzinho de merda é essa revista veja só serve pra limpar o cu, vc é uma vergonha pro Brasil...seu escroto",1
rt @user como eu queria estar acabando com meu stress 🔥😈 https://t.co/xm6s9xnssk,0
meu saco ta doendo,1
"Vou fazer uma thread com sugestões de livros dos que li e guardei na memória, para todas as idades, não pela ordem de leitura. 
Crônicas de Narnia - C.S.Lewis é meu autor favorito pelo conjunto da obra. Em todas as crônicas há uma vacina contra a sedução do papinho furado.",0
@user @user anão mané kkkkkkkkkkkkkkkkkkkk,0
"@user Pô Bruno, não achei tão absurdo não. Digo até que ele foi coerente durante a entrevista, falou até da venda do mando de campo sem ser perguntado. A gente conhece a situação do nosso clube, sabemos que algumas vezes temos que abrir mão de alguns atletas. +",0
"Olha,só queria te dizer q vc é insuportavél,implicante,grosso,muitas vezes babaca mas eu n queria q vc mudasse absolutamente nadaa. Te amo desse jeitinho..feliz aniversario meu bebê❤️ Que papai do céu continue abençoando vc e sua familia sempre. RAMONZIN EU VOU COMER TEU BOLO🎂 https://t.co/YfrxmGmiko",0
rt @user sonho de toda bichinha otaria  https://t.co/egm5htfddx,1
"max d 15 graus hj e meu deus tá 14 ainda
mínima de 3 cara pqp como q trabalha nesse frio",1
@user @user se fodeu noiado,1
"ainda por cima é uma tremenda gata
pra piorar minha situação.
se fosse mulher feia tava tudo certo
mulher bonita mexe com meu coração ❤️",0
@user pqp c chegou igual um armário kkkkkkkkkkkj,1
"@user sim manoooo, fé pqp",1
dormi mal p caralho,0
"Sou maluco do caralho mrm quem tlgdo na nossa sabe que nos vive pra marola mrm varios mandadão de olho no que é  nosso , por isso tenho medo de nada não filho , marolo sinistro com a cara de quem for contra nós mrm 🙅🏽‍♂️
TRABALHO PRA MIM MRM 🤑🤑🤑",0
@user eu vi ao vivo bc e fiquei encharcada pqp q homem gostoso da poha https://t.co/tvu8qwjtwy,1
"@user @user vai caçar uma rola, vai mulambo.",1
rt @user tô nem aí pra porra nenhuma!!!! https://t.co/hq5nnucnn7,0
pq não tem ninguém feio nessa banda?????,0
"eles deveriam ir cuidar da própria vida e deixar a fany em paz, o show é dela e ela faz o que quiser",0
"Quando conhecemos a verdade (Jesus)verdadeiramente. Não há situações, pessoas, engano . Nada pode me separar do amor que encontrei em Jesus . E conhecerão a verdade, e a verdade os libertará”.
(João, 8,32)  Uma vez liberto não volto mais pra escravidão.",0
"@user fdp kkkkkkkkkkk, respeita que se é da família ser doido cê também é, palhaçooo",1
minha mae fala muito kkkkkkkk pqp,0
"@user É COM MUITA VERGONHA E ESTRANHEZA QUE VEJO O HOMEM QUE DEPOSITEI MINHA CONFIANÇA NO VOTO DIRETO, DE FORMA CRIMINOSA CORTAR A MINHA APOSENTADORIA , USANDO DE UM MÉDICO PARA DEFORMAR UM LAUDO DANDO EMBASAMENTO JURÍDICO PARA CORTAR MINHA APOSENTADORIA POR INVALIDEZ.",0
@user @user @user é melhor ver urubus serem derrotados no equador!,0
eu falando com a moça do laboratório: po mano marca esse bagulho aí pra mim mesmo.... desliguei de tanta vergonha,0
@user @user @user @user Essa Rachel mudou de lado totalmente. Deixou de ser uma jornalista para se tornar uma vendida esquerdista. Vergonhoso!,0
"@user @user @user mds, novamente, porra novamente, nada novo, nada muda. a mesma emoção, sempre o mesmo",1
"@user achei q bateu foi pouco, ainda dava p mandar uns 30 socos de boa nessa escória, câncer maldito",1
@user mds vc e o thiddles fariam um casalzão da porra,0
"Projeto da UFRJ realiza oficina de formação em mídias digitais no Recife amanhã (3). Os interessados poderão participar de um dos GDs, realizados amanhã (3) e no dia 10 no Museu da Abolição. Saiba como participar: https://t.co/MT1vW3A3RE https://t.co/QXTrhlyDSl",0
"tive um professor de física q tb era dj (agr é só dj), falei c ele hoje e aí me passou o novo set dele 
rapaz que housezinho de fuder",0
"@user MCP como sempre. Vagabundo e babaca, criou a alcunha de clube do vinho para atacar poucas pessoas que tinham a opinião que o Abel deveria continuar. Júnior reagiu a isso e tem flamenguista se doendo pelo grande ídolo MCP que trouxe vários títulos ao Flamengo",1
"@user não  esquece desta, canalha: https://t.co/gaq8tost5b",1
"ele estava no auge da depressão quando comeu a tinta amarela, isso não trouxe nenhuma felicidade para ele. além de que o cara realmente era louco, ele cortou a própria orelha.

van gogh realmente era doente, louco.

tapa na cara é o krl vai estudar antes de falar merda. https://t.co/XGEPN9aeGg",0
@user @user em que pornô vc viu uma buceta rosa assim?,1
@user @user lixo https://t.co/mwqblomlab,1
há 1 ano atrás estava todo fodido da melhor festa de portugal,0
rt @user o ponto ideal da carne é no pasto mugindo ô fdp https://t.co/te2xxdfatl,1
"@user O Ministro Barroso simplesmente confirma que houve o jantar. Logo, ele também confirma a veracidade das mensagens. Será se ainda vão continuar negando-as? Se são verdadeiras as mensagens, por que ação policial?
Teria que ter era ação do Ministério Público investigando o conteúdo.",0
"arê rê gaúcho dá o cu e fala tchê... 🎵
#diadeflu 🇭🇺",1
vou parar de fumar fodasi,1
que cu,1
"consegui perder 100 pila no bolso do moletom que eu tô usando

puta que me pariu, alguem me dá um tiro",1
falta duas pessoas aaa,0
os snap antigao q patrícia mandou  agr kkkkkkkkkkkkkkkkkkk vtnc,0
meu deus se vai dar hate faz direito sua porca feia e burra,1
a verdade é que a gente só toma no cu tentando ajudar os outros,1
@user é serio ô sapatao,1
la segunda foto me representa https://t.co/t0gdfqg9uq,0
acabei de ler uma publicação que diz que está cada vez maior o número de hamsters que acreditam que a roda é plana https://t.co/ofygdeag1w,0
O cheiro de xixi de cachorro que tá no meu quarto tá insuportável. E isso pq os cachorros dormem na porta do meu quarto e a dona deles não limpa o espaço que eles ficam e eu que tomo no cu.,1
rt @user voooooooltei pras puta,0
"@user aquele amigo da sua amiga, te contei, lembra?",0
putinha da surra de priquito,1
"@user @user @user @user 2 seguidores, vai tomar no cu bot filho da puta 🖕🏻",1
@user A questão principal hoje é o Moro e as mensagens #vazajato... entrar em suspeição...e libertar o Lula...as arbitrariedades e trapalhadas de Bolsonaro são pra desviar o foco,0
"@user @user a ancine só serve de cabide de emprego e propagação do lixo ""cultural"" da esquerda.",1
queria saber cantar todas as músicas inglês que eu tenho no celular! c h a t e a d a 🥺,0
fazendo outra conta e seguindo só quem eu gosto https://t.co/wer1anwgav,0
rt @user meu único defeito eh ser meio doida https://t.co/bgyofi6ivv,0
"Da próxima faço algo em casa SEM a @user , ELA VOMITOU NO BANHEIRO DA MINHA MÃE MANO, e tá sem água a 4 dias nessa porra de cidade! Ah detalhe, sem A BRUNA OU SEM ÁLCOOL",0
"acho a natália uma puta jogadora, sempre representando em quadra",0
"@user @user Vc é o mais idiota dos fracos comediantes.
Ainda não percebeu a mudança de comportamento do povo após a saída do PT.",1
rt @user vai dormir alcoólatra https://t.co/hznzqvcqok,1
"vei a sina curtindo meu comentário com o inglês todo fudido
eu n lembrava como falar vista kkkkkkkkkkkkk meu pai q vergonha https://t.co/3WwZSbbZmw",1
"amigos que amam minha comida, é pq não comeram a da minha irmã ainda... puta que pariu 😍🥴🤤",0
"fiquei 1 ano tendo insônia por causa desse filha da puta, ainda tenho sequelas 😩",1
tinha que ter jogado esse branco fdp embaixo do trem,1
rt @user eu sou um absurdo de feia https://t.co/umvu7nojdw,0
garoto burro demais kkkkk morro de rir,1
parabéns rayssa a única coisa q vc sabe fazer é sair bloqueando todo mundo q tava certo sobre vc..pq vc é a porra de um lixo,1
"kard = um grupo extremamente lend谩rio
https://t.co/4aw9vpbzxu",0
"@user sei lá mano kkkkk pq a kkk foi uma puta seita racista, não sei como geraria conteúdo com esse @user sem ter tom racista",0
@user kkkkkkk sua casa também caiu babaca. espera a pf chegar ai.,1
"não existe música ruim do rubel, o cara é sensacional",0
meu m茅dico falou que eu tenho a flexibilidade de uma senhora e que eu deveria fazer pilates,0
@user homem é uma praga mesmo pqp,1
rt @user sâmia: ‘bolsonaro subverte a lógica do desmatamento e não demite quem deveria: ricardo salles’ https://t.co/s1psufljvh,0
@user lixo https://t.co/mpj17xombs,0
sem forças pra nada,0
puta que pariu que fofo,0
rt @user absurdo https://t.co/lqzapd0tru,0
vai tomar no cu que raiva do caralho,1
10 reais de frete? eu vou pegar andando essa porra kkkkkk,0
@user carioca é dramático demais.....😂😂😂😂😂 https://t.co/onxd1dalu6,1
"Algum conterrâneo brasileiro e morador de áreas com alto risco de incêndio em Portugal por aí? Quero conversar com vocês para uma notícia sobre a situação no momento. DMs abertas, obrigada! :)",0
@user eu teria usado a faca pra cortar o pinto fora logo,1
kkkkkk q engraçado,0
rt @user filha da puta kkkkkkkkkkkkkkkkkkkkkk https://t.co/fgheufsdf0,1
@user @user @user sonha mais tiazona.,0
@user o pau mandado da namorada/duas voz,0
rt @user @user kkkkkkkkkkk fdp desgraçado,1
rafaela você é tudo pra mim caralho,0
rt @user sua vagabunda https://t.co/dgv70nnzpx,1
@user @user como q mata alguém a 800km de distância? vsf diego,1
"dei unf em uma/um tal de gil que um dos arianators mais tóxicos do site, nojo, estraga a porra do fandom",0
folha da 0uta qieimei o dedo ca chapinha puta emrndsaaaaaaa,0
gente sério hoje levantei meio burro,0
"rt @user quando eu acho que “agora vai” vem a vida e fala “para de ser burra, não vai porra nenhuma”",1
cavalgada é o carai! https://t.co/phjkfgptik,0
@user lambe meu cu,0
odeio quando um cliente me manda tomar no cu,0
"a mina começou a falar cmg hoje pela primeira vez na vida, e ainda quer exigir que eu responda ela na mesma hora, vai si fuder, mal respondo a minha mãe no wpp kkk",1
@user quem fica seguindo esse lixo chamado neto deve ser igual ele https://t.co/shlf2wvjux,1
odeio quando me tratam com grosseria na moral vsf,1
que porra de país é esse que segue um velho esclerosado que nem mora aqui?,1
@user @user @user @user Já bloqueei desde o primeiro tuíte canalha. Esse cidadão se esconde atrás da batina para militar em favor do mal.,1
que porra parece um cachorro no cio cruzes,1
homens feios porem bonitos??¿,0
"pelo menos esse apareceu pra se desculpar por ter sido um babaca *-*

 anos depois mas ok",0
"rt @user vem pra mata comigo , vou te mostrar meu pau brasil 🍆🇧🇷🔥🥰🤣 https://t.co/0a0tzp58u2",1
rt @user necessito urgentemente voltar a esse lugar❤️ https://t.co/ubshacdzwn,0
"Pérola do André Trigueiro, agora no Estúdio I GloboNews: “a Amazônia é dos brasileiros, não é do governo brasileiro”. Que decadência. E ainda critica Bolsonaro pela demissão do petista do INPE...",0
"@user que cara perturbado, ridiculo.",0
"馃嚙馃嚪馃嚙馃嚪馃嚙馃嚪 Brazil鈥檚 AMAZING Max Booty 馃崙@user 

I just wanted a boy now to fuck my ass so much馃槇馃崋

S贸 queria um macho pra fuder meu curr铆culo bem gostosinho馃槇

Definitely @user approved 馃敟馃敟馃敟馃敟馃敟馃敟馃敟

Subscribe 猬囷笍猬囷笍
https://t.co/Tq8N0naSe5 https://t.co/BhWOfPjLeJ",1
"@user tem que ter est么mago para comentar essa atrocidade ,essa dupla de lixo,v茫o pagar com a vida na cadeia,os presos faram o servi莽o.",1
"que showzinho do caralho foi ontem, as tocadas no metal sempre são foda, a galera interage demais e isso é foda! ❤
feliz demais!",1
e é por isso que homem tem que morrer,1
@user que buceta linda é gostosa,1
@user porra eh isso!!!,1
"enfia o ""ata"" no seu cu ,reponde direito tipo ""entendi amor da minha vida""",1
a ultima foto😭😭😭😭 to mt boiola,1
rt @user com um chuveiro desses eu ia gastar mais água que o agronegócio https://t.co/vpzkj8nbko,0
putinha do boquete 😋,1
mano cansei de ser pobre,0
@user barroso é um canalha!,1
@user boiola😔😔😔,1
jesus realmente sabe o q diz,0
rt @user eu antes do role sozinho na baia https://t.co/ifa2p9nrta,0
"Não tenho paciência pra branco no rap juro mano, acho que me fechei na minha bolha social com conhecidos brancos que assimilam tudo dentro do hip hop de maneira correta e quando me deparo fora desse bolha vejo uns caras falando uns bagulhos que me dá vontade de mutilar meu pênis",1
"rt @user tô com uma mania feia em não responder os outros no wpp, entro e finjo que não tem mensagem nenhuma e arquivo a conversa",0
"@user @user @user @user @user @user Caralho. Tu é burro mesmo. Tinha 32 times na série B de 92. Tu queria que subissem 4?? A regra foi mudada antes do campeonato começar, antes mesmo do Grêmio saber em que posição ele iria ficar, tudo porque eram times demais e tinham que subir mais do que 4",0
cheguei a conclus茫o q eu s贸 sirvo pra ser um bom amigo kkkk,0
que orgulho porra,0
"As “amigas” precisam entender, se eu peguei qlr pessoa pouco me importa se vc pegar, mas agora se teve 2% de sentimento com aquela pessoa PROCURA OUTRO, amigo é amigo filha da puta é filha da puta",1
rt @user gente sinceramente olha a cara de mal que esse homem faz puta que pariu que delicia  https://t.co/ehovst9jjn,0
"@user pois é, ainda bem que retiro o que disse. não merece porra nenhuma.",0
"ficar arrumando treta sem sentido contra mulheres ou homens não vai mudar porra nenhuma na realidade, 
só digo isso 
boa tarde",1
rt @user os inimigos fica puto quando ver nós bem 🚩,0
"rt @user eu ri, mas aquilo acabou comigo.",0
"@user @user ce ta doido porra n sabia disso, ele saiu da vida de dj? :(((((",0
rt @user @user vai ser lindo ver uma mulher digna colocar esse lixo no seu devido lugar. força!,1
cólica tá comendo meu cu gostoso,1
"rt @user @user @user vcs então na desgarga do vaso sanitário.
lixo é reciclado.
ow mulher burra!",1
"alguém tira o melão do cblol, cara irritante do caralho",0
@user uma hora dessa?,0
@user varginha,0
"@user tô falando sério pô, mandar o pau veiudo pra esse fdp tarado",1
@user @user @user Que feio chamar uma pessoa de burra por ter  uma opinião  diferente da sua! Ela pode estar errada mas vc perde a credibilidade com chingamento de qui tá série! Ganhas mais se for aparar está barba! Paulo tá  um gato!,0
e eu que fui pega com o pau do boy na boca,1
@user Você e o pt que divide os nordestinos e roubando. Você e um cara de pau 😝😝😝🤢🤢🤢🤢🤢nojo nojento sua hora vai chegar vai fazer companhia pra luladrão na cadeia o foro privilegiado vai acabar se cuida e bons anos na cadeia 👍👍👍👍,1
"@user fica assim não gata . a vida cobra, não passam de invejosos.",0
@user sai fora kkkkk sonhei c essa porra ontem,0
"retweet para ganhar seguidores,  siga quem retweetou e siga de volta quem te seguiu 😅 #fandomseguefandom",0
rt @user me deixa te socar com o cu pode? https://t.co/luduufaert,1
