text,hatespeech
"@user sim, na maioria. so uma vez que comprei um negócio e não foi a mesma coisa que pensava",0
ai esses stays que não sabem calar a porra da boca e sai espalhando rumor pra todo mundo sendo que sabe o chris pode sim ver tudo oq acontece aqui,1
@user kkkkkkkkkkkkkkkkk vsf eu n tr deixei no vácuo,0
pensando seriamente em ir comprar chocolate 🍫😋,0
cara eu amo cachorro mas tem um aqui do lado q eu nunca vi um bicho tao filha da puta,1
que noite meus amigos,0
"rt @user meu amg: eu sou feio

eu:   https://t.co/h8pbbiygee",0
rt @user que filho da puta 😂😂😂😂 https://t.co/3ttstpgotl,1
@user @user viado é um bicho estranho msm viu eu ein,1
rt @user sinceramente eu nao sei mais o que esperar do alan https://t.co/jbzupkczfe,0
"@user @user @user @user @user Isso é para rir?

Estás na praia com a tua namorada e apanhas 1 gajo a tirar fotos,que fazes:

1-Perguntas se é por perversão ou por motivos artísticos.
2-Criticas o seu comportamento imoral.
3-Metes a viola no saco e fazes de conta que não viste.",0
porra pega essa megaaaaa resenha da lari 🤪🤩,0
"@user mayara, para né 
porra grt gata do crlh",0
até hj todo mundo nota que eu caminho meio torta,0
@user @user vai comer o bebê também?,1
"ae duclou caralho vamo acorda pro jogo de hoje.

vamo jogar time! seus verme do caralho. 

#gocnb",1
"sapatão é um bicho estranho mané, nao pode ver que a outra mina é sapatão que já fica logo encarando",1
"eu tô me sentindo um lixo, só queria morre",0
@user te foder,1
"esse careca é feio demais, e por dentro então nem se fala..... https://t.co/y66thtisjg",0
agora eu to empacada nessa merda pq essa filha da puta nao me responde kk foda-se nunca mais confio em ninguem,0
"Sou bv(aos 19 anos) e estou com muitas dúvidas sobre a minha sexualidade. Nunca senti atração por nenhum dos sexos , apesar de admirar ,mais há algum tempinho velho admirando demais uma garota e até cheguei a sonhar umas duas vezes com ela e a sensação era muito boa+++",0
"@user Como vota se você é extrovertido, popular, sexo, álcool, drogas, festas, livros (julgo isso pela inteligência), tóxico e claro, escroto ?????",1
"sou sulista e odeio sulista 

mas nosso sotaque é lindo",0
"as vezes paro p pensar em como as coisas mudam tão rápido, a gente se aproxima e se afasta de várias pessoas, cada uma deixa uma lição diferente, a gente sente falta mas depois supre essa falta conhecendo outras pessoas, e assim vai",0
"vamo beber pra comemorar que eu não namoro mais uma não habilitada (de eu tiver que explicar esse também, pau no cu de vocês)",1
mantra do dia: pau no seu cu e foda-se,1
@user kkkkkkkk ai caralho nunca ri tanto nessa vida,1
vou voltar das férias com no mínimo +4kg,0
"odeio ficar no vácuo, pqp",0
"@user kkkkkkkkkkkkkkk eiiii oooou eeeei ooou
me jogou no lixo e a amiguinha reciclou",0
"em casa o tricolor carioca recebe o forte time do internacional, quem ganha?",0
quando crescer quero discutir política sem ficar extremamente puta da vida,1
@user deixa de ser retardada 😹,1
rt @user puta merda a mara eh perfeita,0
como universitário eu digo que universitário é uma porcaria,0
"@user @user Não fale pelo povo nordestino. Sou maranhense, moro no Maranhão e não me importei nem um pouco. Sai da bolha, otário. Eu queria mesmo era dar um abraço e agradecer ao meu Presidente pelo que tem feito. Ah! E detesto maconha!",1
pq tanto madridista me segue pqp,1
nublado e puta frio pq que so de sabado isso eu n tenho um dia de paz,0
@user hahahauaiiuauauahahahahahhaaahhaahhahhahahahahahahaha pqp,0
@user tudo isso foi encomendado e ainda vamos descobrir que foi pago com dinheiro desviado. os caras são muito cara de pau.,0
@user @user carai! que delay,0
"mano, que porra de utopia eu to vivendo",0
@user @user você eh idiota amor kakaksksksksksks,1
rt @user @user o meu t谩 desde 2019 quando saiu a poesia ac煤stica 7,0
@user minha filha vai toma no cu vai,1
"@user porra, que já cansam estes velhadas.",0
"chega um certo dia na vida, que tu não gosta de ninguém",0
@user @user frente ampla,0
"tentando igual louca me cadastrar no aprendiz paulista, se eles selecionaram por baixa renda esse momento vai ser meu kk",0
"@user @user seu cu respeita o nenê, ajudou mt o são paulo ano passado",1
ela faz isso todo fds,0
@user kkkkkkkk parece sol das 10hrs,0
"pronto, acabou a briga, nem um e nem outro

criamos o nosso próprio bordão e agr é: o POLSO ainda POLSA 👍🏻 https://t.co/0ByeSwF7EB",0
abandonei moon lovers drama ruim do caralho,1
"@user muito bom!!
o maconheiro putinha de traficante devem tá espumando de raiva!!",1
o @user é o cara mais burro q eu conheço,1
"rt @user quem trai, vai trair sempre. entendam, traição é falta de caráter! https://t.co/dh39ww0qdl",0
vontade de chorar do caralho,0
"eu sei mt bem que n é novidade que as fãs coreanas são fdp, mas as vzs eu simplesmente n aguento mais e surto.",1
@user vtnc,1
la segunda foto me representa https://t.co/t0gdfqg9uq,0
nancy não fez nada de errado sarah chata pra caralho,1
@user kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk puta q pariu,0
@user caralho pqp sinto exatamente isso ouvindo victor xama pqp genio,1
@user @user @user kkkkkkkkkkkkkkkkkkkkainda ta nessa porra????,0
eu sou doida p cortar meu cabelo assim aaa,0
tu tem uma cara que vai fuder minha vida,1
@user @user quero emprego fixo babaca kkk,0
quando a vontade bater — vou chamar pra fuder https://t.co/a73mzjubat,1
@user @user nossa vai tomar no cu te amo,1
@user porra thiago chatão vai arrumar uma piroca,1
@user me perdoa mas q filha da puta essa sua amiga,1
"meu pai fez eu me arrumar toda , p dizer que ainda está lá em madureira .. pqp",1
"rt @user quando eu vejo algum twett da nick dizendo que é feia,sendo que ela é gata pra caralho porra https://t.co/gufqzpdxko",1
@user @user oque a gente falou ontem seu burro,1
bem feito filho da puta apanhou foi pouco,1
conte comigo pra tudo @user 👏❤👏,0
a netflix tem que parar de insistir em 13rw pqp eu n  aguento mais,0
"hoje tem show do delacruz e eu não vou, tnc.😩",0
rt @user correria uns 10km de boa com essa rola no rabo. melhor foi o prêmio no fim 🤤 https://t.co/o8tj5tuwvr,1
"ontem eu estava no ápice da minha beleza, puta merda https://t.co/v3mokppzzy",0
mano isso e desesperador mano não é possivel que tenha alguem tão ssm coração assi. velho,0
odeio quando me tratam com grosseria na moral vsf,1
queria mandar geral toma no cu,1
"caralho​, limpei a casa praticamente até agora.",0
"aposto q quem ficava zoando ela hj em dia pede pra ficar com ela, girou o mundão🌎",0
sulista e paulista são igualmente péssimos,1
"@user @user na moral, vai se foder",1
@user @user @user benfica aqui ganharia no máximo uma taça guanabara e contra o vasco,0
"detesto mentira, vai se fuder",1
@user  tem alguma coisa desse juizeco pra soltar? hoje seria uma boa pedida!,0
"@user que feio, ministro! é mais seboso do que a fossa da globo!",1
"mais uma semana concluída e pqp, que semana kkkk",0
se alguém tiver aquele ‘não fode’ me manda aí,1
pqp anitta??? garota???? mdsss,0
"ontem fui de um date cult e tranquilo pra ir parar num bateco no centro, bebendo litrão enquanto tocava funk rala cu ~auge~",0
caralho que saudade que eu to do meu namorado,0
"Uma singela perguntinha...

Barroso do Supremo/merda é:

1) Golpista safado?
2) Bandido de toga?
3) Oficce-boy da Globo?
4) Cachorrinho do Tio Sam?
5) Marionete de poderosos?
6) Comparsa do Juiz ladrão?
7) Pau mandado dos Marinho?
8) Grande filedaputa?
9) Tudo junto e misturado?",1
"@user porra bicho eu amo quando frentista/flanelinha me chama assim kkkkkkkwkwk minha rainha... teve um que ja me chamou de ""patroinha"" acho chique",0
rt @user mc gw- 4:20 ela fuma makonha 4:30 ela senta no pau https://t.co/lhvhkjvpkl,1
porra de oscar mano eu quero que esse cara vá pra puta que pariu,1
"Chegou a hora de exigirmos a substituição de todos os Ministro do STF, por Juízes de Carreira.
Não da mais para aceitar que esta seja uma escolha política.
E inaceitável a posição e atos dos Ministros da Suprema Corte.
#STFVergonhaNacional",0
"@user @user pau no cu desses aí. tenho pena porque são os alienados de plantão, tão na internet pra destilar ódio. uns infelizes na vida",1
@user nos e vagabundo e vagabundo n namora bb,0
garoto burro do caralho,1
"fav e eu te respondo: @user

- primeira impressão: legal
- te shippo com: alguem q te faça bem
-  proximidade 0/10: 10/10
- eu gosto de você: te amo porra
- você é meu: hamigax

(se flopar n fui eu)",0
"uma das coisas que eu mais vou sentir falta aqui na escola, vai ser o creme de chocolate :(",0
@user seu cu kkkkk,1
preciso parar de fazer o que eu não gostaria que fizessem cmg puta merda,0
caralho o maluco 茅 brabo,0
pra q eu fui inventar de olhar a mulher enquanto andava de skate... agora vou ficar com o cu doendo 4000 anos.... porra,0
porra de corretor filho da puta,1
"ele estava no auge da depressão quando comeu a tinta amarela, isso não trouxe nenhuma felicidade para ele. além de que o cara realmente era louco, ele cortou a própria orelha.

van gogh realmente era doente, louco.

tapa na cara é o krl vai estudar antes de falar merda. https://t.co/XGEPN9aeGg",0
"Td dia um merda achando que teremos medo de amea莽a besta. Esse projeto de gente j谩 veio no meu Insta pessoal me amea莽ar, e quando o Eraldo foi tirar satisfa莽茫o ele se borrou td e bloqueou do wpp kk com茅dia.
Pr贸ximo tt soltarei os prints do que ele me disse no insta @user https://t.co/DKjt8ToCiY",0
rt @user eu também amo as tuas tetas! 😂😂😏❤️ https://t.co/xl3bpplsnn,1
e a gente já acorda com um tesão do caralho.. https://t.co/oshrxuyoxb,1
rt @user ngm me manda pergunta nessa porra https://t.co/v9twj5envc,0
"rt @user @user seguindo todos q curtiram!
@user 
#stfvergonhanacional",0
"""DAQUI NÃO SAIU, DAQUI NINGUÉM ME TIRA"" Grupo do Prefeito Juscelino, zomba da Justiça e descarta seu afastamento da Prefeitura - Portal do Negão https://t.co/eVqRwDTvfi",0
rt @user nada como um dia ap贸s o outro e a certeza de que as coisas s贸 acontecem com um prop贸sito: nos tornar pessoas melhores e ma鈥�,0
esse love school me dá uma raiva pqp,0
"[03/08/2019 12:10:54] Gabi (prog): Já comecei o dia com a minha mãe falando ""vai dar meia hora de cu com o relógio parado""
 [03/08/2019 12:11:02] Gabi (prog): pq ela é assim?",1
coe qual a graça de sair na porrada igual um retardado,1
@user responde a porra do grupo filha da puta,1
"mano eu não posso ver uma pessoa doida, retardada e lerda que já quero fazer amizade",1
"@user Muda muito pq você pode nem usar, mas você sabe que quebraria o idiota na porrada e isso já alivia o medo maior. Geralmente ele te deixa em paz quando sabe que pode apanhar, pq homem só respeita homem pq tem medo de apanhar, tem que ter medo da gente tbm",1
"@user @user @user Sabe qual a pauta da discussão ?
Ricardo Galvão exonerado por dizer a verdade sobre o desmatamento, mas o bostão do seu presidente disse que era mentira, e não apresentou nenhum dado e argumento para rebater. Ele foi demitido por dizer a verdade, e n vai parar aí, outros tbm vão.",0
cheguei no escrit贸rio mais j谩 to indo pra casa,0
"@user @user Cara, vá tomar no seu cu, ser desprezível, irracional, ameba, filho de uma puta covarde que se esconde com fake, lixo! Que porra isso tem haver com política! Esse merda que faz isso com uma criança deveria ser empalado em praça pública!",1
"rt @user sou carioca nunca fui no cristo, nunca fui assaltada e nem comi a batata de marechal https://t.co/vaujt9dut0",0
que sono agoniante pqp,0
@user como tu emagreceu me passa a receita,0
"@user seita que doi menos, ratazana gorda.",1
@user @user kkkkkkkkk pqp,0
"essa terceira camisa do flamengo não é feia, mas também não é bonita. sei lá, é algo sem carisma.",0
carlho que jogão porra,1
"@user o nazismo chegou ao brasil, se povo pobre não fizer uma revolução e tirar esses vermes na porrada o país vai acabar",1
caralho tá demorando dms pro meu cachorro sair do pet shop,0
"@user porra, eu não sei os dias",0
"estudante de escola publica se voce nao esta estudando para o pas entao VA AGORAAAAA SEU ARROMBADOOOOOOO BORA OCUPAR AQUELE CARAIO

estudante do marista sei la fodase vai tomar no cu",1
"Maldito governo que me faz concordar com um lixo desse que é o Frota!
Um dos maiores apoiadores do Bolso se arrependeu! https://t.co/mtpvnQBvSC",1
rt @user não consigo perceber quele pessoal que fica a noite inteira a ver os outros a andar https://t.co/tjc3fhyyyc,0
"no dia que você tiver 1/3 da integridade e reconhecimento da marina na comunidade científica, vc pode querer lacrar 😗 https://t.co/TUMYds7ff8",1
ai gente meu preto pqp q homem lindo do crlh,1
rt @user mostra a rola,1
"antes de eu falar q porra de passinho é esse, QUE MERDA DE ROUPA É ESSA Q ELA TA USANDO MEU? COMO Q VAI NO BANHEIRO COM ISSO?",1
@user @user @user @user @user @user nuuuuuuu  que del铆cia de rola dura莽dura莽a,1
o corno tá puto,1
"ainda não dormi, pqp kkkk",1
um caldo pinto❤️,1
falo que eu vou juntar a porra do dinheiro pra comprar roupa e gasto com besteira,1
"porra hj eu n botei o pé na rua 
tédio é o nome",0
porra chankai assim vcs me fazem ficar boiola logo cedo,1
"se você faz isso, parabéns, você é muito idiota",1
"puta que pariu do jogo sofrido! bora, brazil!!",1
hoje eu to bum stress que puta merda,0
"vai tomar no cu, desgraçaaaaaaaa",1
@user kkkkkkkkk aaaooo aooooo corre que o corno ta puto,0
"rt @user “eu ia falar contigo mas tu tava com a cara tão fechada!” 

eu? sou de boa demais. 

eu no lugar: https://t.co/s3lvzwdrox",0
"@user @user oh meu deuso viadinho emocionado, nunca viu um lolla amada? eh normal isso acontecer pq ela n tava no palco principal dai nego corre p outros palcos pq o intervalo entre os shows eh curto KKKKKKKKKKKKKKK",1
cortei meu velho e amei pqp,1
esse povo tem mais é que tomar no cu mesmo,1
@user vou pegar a sororidade e enfiar no cu dessa idiota,1
"@user garota, eu comecei ontem é tô amandooo, pqp! ainda bem q a 3temp sai agora mas eu já quero a 4 kkkk, série phodaaaa!!",0
@user palhaço,1
@user como se tu fosse algo bom kkkkkkkkkk zoa,0
amém na graça de nosso salvador jesus cristo o senhor dos exércitos 🙌 🇧🇷💚✨🤗,0
"@user veja como é grande meu sentimento .....e por amor ergui esse monumento ❤🎵🎶
vasco #vasco121",0
"ele tem razão, flamenguista é nojento demais.. ainda bem que sou",0
"fdp, uma das minhas maiores é esse gordo cebo do titano q ódio 😫🥺 https://t.co/45vaafvnxz",1
@user talvez o nível das piadas seja muito ruim ( vivemos num tempo em que danilo gentilli ganha a vida como humorista).,1
@user manda essa porra aí pra mim que pedi e ninguém me mandou,1
"e minha mãe fica ""é normal olhar sua loca"" eu mentalmente ""normal o caralho""",1
eu s贸 tomo no c煤 馃憤,0
@user bom dia flor do dia minha fabizinha q eu amo saudades,0
@user @user mais uma farsa deste desgoverno.,0
@user vai se tratar criatura asquerosa!,1
vai tomar no cu que coisa linda,1
ela disse que eu não valho nada por isso que essa noite ela vem fuder comigo,1
puts que pariu julia olha a merda que voce se meteu por isso que voce é um lixo,1
eita carai,0
@user uma hora dessa?,0
puta unão e pairu vekho tenho que almocar mas kaondq nessas conficoes,0
rt @user jane gloriana vilanueva deixe de gracinha n faz isso sua desgraçada,1
"fica d4, fica d4 e tomaa",1
@user respeita o pépé filho da puta primeiro jogo contra vcs ele faz 1 gol e duas assistência,1
"rt @user queria entender porque essa reforma é tão boa, se todos correm dela???

https://t.co/dbhsufqxtg",0
"tmnc, vou ter que ficar aqui até escolher a porra da roupa pro casamento, to puto",1
sério porra a seleção feminina me deixou ansiosa pra caralhkkkk,1
saudades do idiota,1
"@user eles são de uma cara de pau absurda! soltam bandidos,marginalizam os xerifes e ainda querem falar do bolsonaro.",1
"Passivo sofrendo no pau do negão. Olha o tamanho desse pau.

@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user https://t.co/UzxnBsk93x",1
rt @user gata pra caralho https://t.co/yqhm9dbf8e,0
gabi fdp desgraçada,1
@user tenho 22 anos e sou uma vitima deste lixo chamado paulo freire,1
"Não tenho paciência pra branco no rap juro mano, acho que me fechei na minha bolha social com conhecidos brancos que assimilam tudo dentro do hip hop de maneira correta e quando me deparo fora desse bolha vejo uns caras falando uns bagulhos que me dá vontade de mutilar meu pênis",1
rt @user só pq não tenho pinto eu não posso comer seu cu?  menino para de ser machista e vem com esse cuzao gostoso pra cá,1
porra kaio desmarca a porra do role aí eu posto aq posto no insta convoco no zap formo todo um role pra do nada ele voltar “TO BEM GENTE DE VOLTA A PROGRAMAÇÃO NORMAL”,1
kkkkkkkkkkkkkkkkkkkkkk porra lembrei de uma parada,0
banho e almoçar com a family. quase surtando depois de uma manhã produtiva de processo civil desgraçado,0
anunciou caralho é nosso mesmo,1
independente do q está desenhando vc tem q admitir q é muito foda,0
eu passo mal vnd uns trem desse pqp,0
"rt @user piranha nao muda sempre vai pisca bct pra uma glock na cintura 
#vemtranquilodia10",1
perdi partida de 11 kills faltando 20 caras pra 2 bots com 0 kills de robô. grande dia @user  vai se foder arrombada,0
rt @user ✌️ thread de pornozão sapatão pra vc siriricar na madrugada 👅,1
@user gente chata do caralho,1
@user parabéns pela coragem pq noção enfiou no cu,1
@user vai tomar dentro do seu cu e da gelo do meu twitter,1
"https://t.co/VTS380C9cQ Gozou com o pau enfiado no cuzinho.

#SindicatoDosDivulgadores
@user
@user
@user 
@user
@user 
@user 
@user 
@user
@user
@user
@user

Apoio: @user https://t.co/x20evFNXrn",1
"@user @user coitado,  você é muito burro",1
"frio da porra , alguém me busca nessa merda de colégio",1
@user sem isso nada rola kkkkkkkk,0
@user grossa do caralho vai falar alemão la na casa do cacete,1
rt @user só queria dize que to feliz pq troquei ideia com o @user e o @user e vo joga pubg com eles,0
gostam do meu rabo ? https://t.co/zualqnjtju,1
"santana, muito filha da puta você hein",1
eu enfio a noçao no cu as vezes,1
pro vídeo ficar ainda melhor,0
QUE MERDA DE TIMELINE QUE CARREGA SOZINHA E EU NUNCA MAIS ENCONTRO O TWITTE QUE EU TAVA LENDO QUE INFERNO VAI TOMAR NO CU https://t.co/YysNSLPfEc,1
@user me vi neste tweet pqp,1
@user o pau mandado da namorada/duas voz,0
pois eu tô aqui lembrando da cara de pau da duda e dando risada kkkkkkkk mano????,0
"@user mano, não dá kkkkkkkkkk vou pagar essa porra e nunca mais comer lá, ao decorrer do curso a gente deixa muito mais",0
"rt @user pegou quem ontem? 鈥� peguei gripe, frio do carai q tava https://t.co/z8njsor7jd",0
"namoral bem na hr que eu chego p pagar o rol锚 soltaram um peido podre mano e cada um teve uma rea莽茫o e aquele viado falando ""jesus de miseric贸rdia"" foi tudo pra mim kkkkkkkkk",1
"só queria saber o que minha família ganha fazendo esse auê na minha vida, devo ter cara de palhaço pra ficarem brincando cmg",0
que texto viu. pqp https://t.co/g4rldioeln,0
"Eu sou radicalmente contra a violência, mas umas porradas bem dadas deve acabar com qualquer preconceito, principalmente o racial.
Bem lá no fundo tem uma voz gritando aqui dentro:
Bem feito FDP!!!!!!",0
@user @user @user @user @user vai trabalhar vagabundo !,1
"@user @user eu vou parar de ir na academia.
eu quero ficar gordo.😬😬😬",0
"@user ninguém aqui vai admirar papa seu lixo.  adoramos deus, e  abominamos comunistas como só senhor e, esse papa..",0
rt @user a pessoa não tem noção que palavras machucam tadinha,0
É o velho &amp; insupor “um doido qualquer disse uma doidice. Vamos dar moral pra ele e debater ainda mais esta doidice”. É o que mais rola no Twitter,1
Quando a gente recebe o nude do professor do Crossfit! Ta de parabéns heim! 👏🏻👏🏻👏🏻 #nudestour #crossfit #rola #tesao #gay @user @user @user @user @user https://t.co/bmTV4sZ45m,1
ver lixo humano apanhando é melhor do que fazer sexo.,1
"rt @user já disse isso com lágrimas nos olhos, e do outro lado ouvi um ""não dá"" é duro mas um gajo aguenta https://t.co/pvvfxobxq5",0
sinceramente supervia vai tomar no cu 30 amos pra vir um trem,1
@user eu só aprendi que cobre na tabela periódica é cu,0
caralho tô mto mal pqp,0
mano... hoje é aniversário do meu filho mark lee????,0
"@user @user @user @user ""essa gorda de merda da me 5 e ao rego 10 fdppppp ade se fuder zé""",1
"@user 

🤮 - primeira impressão: porra louca 
💘 - nível de proximidade 0 - 10: 02
✨ -  uma mensagem pra você: tu é gato
 🥵 - pegoooo",0
"gringas, eu vou pedir carinhosamente.. vão se fuder e parem de militar no meu perfil ta💜💜",1
"10 anos de arr%mbaram, dedo no cu e gritaria meu deus oq q eu to fazendo da minha vida #meuaniversáriodotwitter https://t.co/7j3ta8xw2m",1
caralho a minha mãe n me deixa 10 segundos sentado e já manda eu fazer algm coisa,0
parece um cachorro no cio,1
"@user completamente errada, meu deeeeeus. Praticamente disse que ele é o errado da história, que tem que ser humilhado e hostilizado por ser ministro.

M E U  D E E E E E U S S",0
tava fazendo conta e só to fudido em matemática e física,1
ganhamo porra isso aqui é brasil rumo a tokio,0
@user lateral direito não pode ser a maior contratação da história kkkkkk,0
"ai meu cu caralho porra 
https://t.co/bfisgsnlai",0
"LOONA VAI PRO ISAC OU SEJA 

VAI TER HYUNJIN COMENDO O CU DE TODO MUNDO

VÃO INTERAÇÕES ENTRE OUTRAS GGS

VÁRIAS FOTOS E ZOEIRINHAS DELAS PRA GENTE MATAR A SAUDADE

EU TO FELIZ DEMAISSSSSSSS",1
parte triste de ser gorda é gostar de roupas que nunca ficariam bem em você,0
@user mulher linda do inferno pqp,1
"naruto cresceu e tals mas ainda nao vi nada demais q eu diga ""uuuooooou fdp"" vamos esperar p ver",0
rt @user @user precisa explicar ? sério isso? essa veja é uma merda msm. pqp!,1
"@user @user @user Vai tomar no seu cu, meu anjo.
Lugar de mulher é onde ela quiser.
Mas lugar de um filho da puta como você é na puta que pariu.
Verme maldito.",1
"@user gente,  a menina é louca, só pode
é louca não na verdade
fez isso pra ganhar atenção e destruir a auto estima de outras pessoas",1
"rt @user @user vai se fuder, vai levar logo um box kkkkkjkk babacao",1
rt @user gostoso filho da puta esse tal de @user https://t.co/gq6bymi9hb,1
"precisamos de ajuda para o grupo de apoio as pessoas carentes do câncer #cajazeiraspb  #cancer #solidariedade #ajudem 
contato (83) 9 9159-",0
e nos no brasil tento que pingar colirio no olho pra nao se foder gostoso,0
"já acordei com meu pai me chamando pra vê um vídeo dele fazendo inseminação numa vaca, agrônomo é tudo igual kkkkkkkkkkkkk",0
adorava que a puta da maria vivas me respondesse 馃檭,1
queria falar em grupos do whats mas pqp coisa chata,1
"@user a diferença é que o athletico já conseguiu algo um dia 

boa tarde",0
possivelmente minha filha né mores,0
"meubdeus eu vou infartar caralho
#voleinaglobo
 https://t.co/z3s3m6c6es",1
"@user @user arruma nada, essa guerra é falida, a legalização é questão de tempo, pau no cu de quem n gosta #legalizejá",1
essa casa é o inferno mesmo...,0
quem mandou ser fofoqueira kkkk,1
@user pqp kkkkk 🤦‍♂️,0
"desnecessário, vou é nos dois e nem fico zuando",0
"acho tão feio mulher q surta por qualquer coisa, que sai pros lugares e fica emburrada atoa🤦🏻‍♀️",1
porra minha vó é tão especial q nem sei,1
"rt @user ah, confesso q hoje eu senti saudade de você, mas se pá era só vontade de foder",1
@user coçado do caralho,0
marcelo é ridículo crlh kkkk,1
vou conseguir beijar esse hetero esse ano ainda! to apaixonado porra,1
tem q ter coragem p ir evento q tem jean puta merda,1
"meu tio acabo de manda um ""mas o nazismo só existiu pq os alemao sao burro"" 

aiai",1
caralho hj em dia n pode usar mais o que ce gosta q ja vem as dondoca cri cri reclamar,0
"@user ai amg não escuta essas merdas não, vc é linda, perfeita e gostosa p caralho ok??????",1
rt @user cafune do meiota e mt bom vsf,0
"@user pó fábio, sério mesmo? vai tomar no cu!!!!",1
"meu pirra, essa última música de ret, djonga e delacruz ficou apenas do caralho",1
"@user se eu avisar vcs enchem o saco, falam pra caralho e blablabla. aí eu só saio e aviso qnd tô em casa",1
juro q se a lizzo virar modinha eu vou fica tipo *tulla voice* vai toma no cu caralho eu ja era f茫 desde coconut oil e ouvia e divulgava antes dela ser famosa inferno raiva ci煤me,0
@user aproveita e já compra um pinto na casas bahia e acopla ele,1
meus cachorro se pudesse fala: cala boca n aguento mais ouvi vc falando desse arrombado o dia inteiro sua filha da putaaaa,1
seja bem vinda em casa planta,0
@user enfiar eles no seu cu que ja ta grande neah kk,1
"@user the 100,st ou got pqp séries lendárias",0
"@user teu seio , pego bem gostoso nele , xupadinhas , com mordidinhas , hummm , q delícia amorrr .. Com uma outra mãozinha "" boba "" , vai descendo por teu corpo , ate chegar ,em tua virilhia , aiii morrr , vc é d ++ , passo minha não , na tua glub , q delicia , lisinha , penetro um",1
"eu quero um crocs.
é ridículo mas fala sério.. kkkkkkkkkk https://t.co/3yyyoscplv",0
vai se fuder bicha burra do caraí que eu sou,1
da vontade de ir mandar tomar no cu esses machos q fazem palhaçada na rua,1
"@user gerem uma gru e paguem pro governo então, seus filhos da puta. já que gostam de pagar impostos, fica a dica.",1
enfia um rojao no cu logo e sai voando,1
@user cuidado. na próxima a culpa será do mercúrio por ser vermelho!,0
"@user @user a ancine só serve de cabide de emprego e propagação do lixo ""cultural"" da esquerda.",1
puta que pariu que fofo,0
Gente vamos supor que eu faça o vídeo da letra na bio com Euphoria vcs acham que tem que ser apenas com as Jungkook utted ou todo mundo pode participar?,0
rt @user a perfeição meu pai https://t.co/wmftltlbdx,0
que porra parece um cachorro no cio cruzes,1
"mó orgulho dessa menina, deixa eu pegar cartão pra vê se não é sub garantido ❤",0
falta brt na praia com os cria !,0
"alguém que me possa ajudar por favor, mandem dm",0
o vôlei feminino ainda vai me matar do coração porra muito bom,0
@user meu amor da minha vida eu te amo tanto que enfiaria dois litro de candida no cu por vc,1
@user Vê se Zico falou alguma coisa? Mesmo sendo amigo desse lixo desse Abel . Vê se.Leandro falou alguma coisa. Esse ai então. O.importante é sempre o Flamengo . Não fode....,1
sofro nas mãos do meu novivo puto e meu filho que só sabe rir de mim,0
@user Pois lá está vai ser muito fodido para qualquer dos três clubes que vá (acho) porque os três já têm jogadores “da casa” e bastante adorados... mas se ele se esforçar e tipo um bocadinho de sorte acredito que possa ter uma época fixe,0
vergonha,0
gebte ta  aqui meu ccat nao eh p nada nao  mas ele ta aqi viu  qualquer coisa ja sabe neh ta aí ele https://t.co/iaia8406rn,0
"macho é um nojo ne?                      se vc n responde o charlate BOSTA ja fica todo putinho.              meninos, entendam:
1- nao somos obrigadas a nada
2- nao somos obrigadas a nada
3- NAO SOMOS OBRIGADAS A NADA, eu hein

pau no cu de vcs",1
"@user 🙄🙄😡😡😡 tenho ctz q o juiz vai dar pênalti p vcs, se n for dois aindaaa",0
kkkkkkkkkkkkkkkkk tô boba demais pqp,0
nega insuportável do caralho,0
porra tu é chato pra porra,1
garoto????? rebola assim no meu pau 👺👺👺 https://t.co/kwqin451rf,1
rt @user caralho mal acordei e um gay já me irritou,1
"minha mãe me largo sozinha aq no salão, pqp",0
queria ta treinando volei mas a escola simplesmente ta cagando pro time base vai tomar no cu também,1
pq é que eu n nasci homem? porra a vida era tão mais fácil,0
"@user @user Querido ele é  negro e sai das favelas pra se tornar quem é hoje, parabéns pra ele por não renegar suas raízes,  agora já  você  além de uma paixão recolhida por ele ou por Glenn é um grande BABACA!",1
"Vou fazer uma thread com sugestões de livros dos que li e guardei na memória, para todas as idades, não pela ordem de leitura. 
Crônicas de Narnia - C.S.Lewis é meu autor favorito pelo conjunto da obra. Em todas as crônicas há uma vacina contra a sedução do papinho furado.",0
"mano trocar de celular é uma porra, já não quero mais",0
rt @user kkkkkkkkkkk eu na vida #mpn #luansantana #luanetes #luansantanashow https://t.co/qfgymrslsy,0
"@user Todos os dias cai pelo menos 10 contas de amigos seguidores, hoje foi a minha conta, derrubaram 1 minuto após eu reclamar com o twitter por terem derrubado a conta do @user https://t.co/zXXYRpxdLq",0
"@user tiro certo
paulinha na fab",0
"rt @user @user eu também é já aproveito
#stfvergonhanacional 
#dia25nasruascontrastf",0
"friozinho bom p transar até o pau cair, enfim",1
@user putinha aguenta 3 😜,1
"essa menina é muito biscoiteira é sempre aparece ela pra mim, tomar no cu sô foda se minha filha",1
"Odeio quem usa o Tinder como publicidade pro Instagram deles, tomar no cu, dá o match, fala mal do chat do Tinder então pede pra seguir no Insta e nunca mais chama, enfia o follow no cu meu anjo https://t.co/rB6T1Nqy0L",1
"rt @user a esquerda tá rindo da nossa cara!!! prestem atenção: nacional ñ s escreve c ""sc""!!!!! https://t.co/r2t315nvwy",0
