txt,has_anger
anão com 67 matches reportando dentro.mandem suas dúvidas.,1
"sei mexer com filtros, iluminação e outros detalhes em fotos como ninguém. não sou tão feio, mas tenho a certeza que por não sair de casa seja por dinheiro, companhias, ou por não morar em locais da moda a tirar fotos como praias, ninguém me leva a sério nesses apps e redes de paquera.o que faço? ir pro mundo não é opção, não tenho amigos, dinheiro ou locomoção pra trabalhar nisso. esse também é um dos únicos motivos por não ter grão.",1
">>59978explique por que acha que daria merda, talvez eu não esteja enxergando a situação por estar emocionalmente envolvido.",1
">>59956opa, anão. agradeço pela atenção.ser o mr. nice guy me traz mais coisas boas e ruins…coisas boas: fui valorizado em todos os empregos pelos quais passei e recebi promoções em diversos deles. tive 5 namoradas sérias na vida e nenhuma delas terminou comigo. sempre fui eu que terminei. minha 6ª namorada é minha atual esposa. somos muito felizes juntos. no mais, já ajudei muitas pessoas e isso me faz bem.o lado negativo é o que eu mencionei no outro post. sinto-me desconfortável com pessoas pouco conhecidas. talvez por causa disso, eu não gosto de eventos sociais e tenho poucos amigos íntimos.mas, no geral, acho que as vantagens desse meu jeito de ser superam as desvantagens.mas obrigado pela atenção, anão. anão é irmão. :3",1
"o governo do gibeira acabou, bê. se nem o kim katakokinho que é um de nós acredita mais, eu entrego os pontos.no melhor dos mundos o gibeira sairia de cena e o mourao assumiria junto com o resto dos militares, mas isso não vai acontecer. mais 4 anos jogado no lixo, que roubada que fomos entrar.",1
"tá, e o que você quer nos mostrar? esses experimentos já foram feios à exaustão.",1
">>61277atualmente está em um bom cargo (implicando em um bom salário) em uma empresa (multinacional) ok com mulheres tentando conquistar terreno através do ego inflado e fofocas.ele foi trabalhar lá por um convite do antigo gerente que era um cavalheiro (e famoso no meio), só que esse cara saiu e entrou um cara novo que fica o dia inteiro papeando com as mulheres com só abre a boca pra soltar o velho discurso do ""vamos cronometrar tudo e cortar custos"".>>61288ele tem a cabeça muito fechada, anão. nessa noite de fofocas de família eu descobri que levou quarenta anos para ele colocar pra fora as coisas com os irmãos dele. acredito (se você estuda isso, me corrija, por favor) que sentar com uma pessoa fora do convívio normal faça ele se abrir e colocar pra fora tudo isso que ainda está doendo dentro dele. mas vou tentar isso aí, não posso deixar o velho sair daqui segurando tanta merda.",1
">>59762>seja mais cínico, passe a mentir pra se proteger, nunca mostre quem você realmente é, dê as pessoas o que elas de fato querem (entretenimento e ilusão)eu fazia isso, mas do jeito errado e acabei me queimando nessa cidade.",1
"guia politicamente incorreto da historia do brasil,>fruto de pesquisas de historiadores que não se renderam à educação tradicional à qual todos somos passados a ferro na escola, surge no livro 'guia politicamente incorreto da história do brasil' um texto bem humorado e fluido que nos leva a refletir sobre os papéis de mocinho e bandido. baseado em farta bibliografia, narloch revê o brasil e traz a luz histórias que poderiam ficar restritas às estantes especializadas das livrarias. o livro está dividido em nove capítulos: índios, negros, escritores, samba, guerra do paraguai, aleijadinho, acre, santos dumont e comunistas. sem negar as qualidades ou os erros que a história do país e alguns brasileiros acumularam ao longo de cinco séculos, é proposto um olhar mais curioso e menos ://,>che guevara, fidel castro e salvador allende são os alvos desta vez. utilizando a mesma fórmula que consagrou o guia politicamente incorreto da história do brasil – com mais de 200 mil exemplares vendidos –, leandro narloch e duda teixeira retomam alguns dos personagens e fatos marcantes da história da américa latina para mostrar que a história não aconteceu exatamente como aprendemos na escola. “fidel castro foi capitalista”, “che guevara ordenava torturas” ou “os incas aprovaram a dominação espanhola” são algumas das afirmações polêmicas que os autores defendem e explicam por meio de outras correntes de pesquisa histórica rejeitadas como oficiais. com o mesmo propósito do livro anterior, o guia politicamente incorreto da américa latina é contra regras batidas para se contar a história. e o falso herói latino-americano é o principal alvo deste livro. ,>cintos de castidade na idade média? eles nunca existiram – pelo contrário, manuais de medicina da época diziam que o prazer sexual era essencial à saúde das mulheres. milhares de crianças foram exploradas nas fábricas inglesas do século 19? está certo, mas é interessante lembrar que a revolução industrial, pela primeira vez, tornou o trabalho infantil desnecessário. e lembra aquela história de que as guerras e a miséria na áfrica são consequência das fronteiras artificiais criadas pelos europeus? há quase 30 anos historiadores e economistas africanos deixaram de acreditar nela abaixo da superfície, a história não é tão simples quanto aquele professor militante costumava nos ensinar. depois do sucesso do guia politicamente incorreto da história do brasil e do guia politicamente incorreto da américa latina é hora de finalizar o trabalho. é hora de jogar tomates nos equívocos sobre a história do mundo.",1
"todo homem deve boicotar músicas românticas que tentam implementar uma cultura cuckold no país. essas músicas românticas (geralmente são sertanejo, mpb, clássica, rock e etc) têm como objetivo afeminar o homem branco, e deixá-lo cada vez mais um frouxo perante a sociedade. isso é culpa dos judeus - sim, eles controlam cada pedaço na sociedade.nota-se que, geralmente, músicas produzidas por homens vêm sempre acompanhando de um romantismo em relação às mulheres; enquanto que musicas feitas por mulheres são sempre relatando um divórcio, que deixou o homem sofrendo, que não precisa de homem para ser feliz e etc; ou seja, são sempre musicas de empoderação. enquanto musicas feitas por homens são canções de sofrimento por causa de uma mulher, em musicas feitas por mulheres tu jamais verá uma única bucetalher sofrendo por homem.mas este não é o ponto principal, é só uma demonstração de que os judeus controlam até os mínimos detalhes, e como todo homem sancto, não podemos cair nessa cilada.por isso a partir de hoje devemos apenas ouvir o funk, pois é um dos ritmos que menos sofreu com influência judaica.sem contar que as letras retratam bem a merdalher, um ser ""interesseiro"" que troca sexo por bens materiais como carro, moto, mansão, dinheiro e etc. relata bem o papel da mulher de dependência (alguns funks possui vies misogino). como se não bastasse um ritmo que metesse a real na merdalher, ele mete a real no estado lacaio de judeus, sempre que criticam a polícia e qualquer outro tipo de autoridade exercida por um parasita. ou seja, um ritmo maravilhado que é ofuscado pelo preconceito do gado.viva o funk! estou indo a um pancadão agora mesmo.fiquem com esta preciosidade, apreciem sem moderação.",1
>>48923>>48955explica essa porra.,1
>>57412e quando elas não querem e ao mesmo tempo parece demonstrar interesse? dou a foda fora ou continuo até ela aceitar meu convite?,1
"ou abra a relação pra poder pegar outras pessoas ou então pegue a foda fora. o caminho de ficar traindo é uma merda e raramente dá certo. uma hora a casa vai cair nesse aspecto.digo isso por experiência própria. assim como você, fiquei apelando para putas pra matar essa vontade e no fim das contas foi só gasto à toa. aproveite enquanto tem mulher que quer dar pra você.",1
"tenho 18 anos e namoro uma menina de 13, conheci ela pelo instagram quando ela tinha 12 anos e a gente mora na mesma cidade, embora ela more na parte mais do interior, basicamente é como se morássemos em uma cidade grande em pontos distantes, eu pedi ela em namoro faz três ou quatro dias e queria muito encontrar ela, mas ela parece meio receosa com isso, quando eu digo que quero ver ela em breve, ela diz quem sabe um dia e não também quero, eu ainda não fiz nenhuma proposta do tipo marcar um dia nem nada, acho que farei isso pra ver o que ela responde, minha cidade só tem um shopping e talvez ela dependeria dos pais pra ir no shopping. é óbvio que nosso namoro é escondido. os pais delas pegaram o celular dela então a gente se fala por messenger de vez em quando, tipo a cada dois dias, ela também pareceu receosa de falar para as amigas dela que namora comigo.eu também posso mostrar algumas conversas que a gente tem no messenger pra vocês analisarem.",1
"estava fapando e acabei de perceber que meu pênis ficou mais torto para a sonserina do que ele era anteriormente.creio que o motivo disto é que eu sempre guardo ele para a sonserina, quando eu coloco ele para a grifinoria me causa um incômodo enorme. será que se eu começar a guardá-lo apenas para a grifinoria ele vai desentortar um pouco?o grande problema aqui não é ele estar torto, o problema é que quanto mais torto ele é, menor ele parece ser.",1
"anões, me ajudem!quando transava com minha ex (sem camisinha), era normal aparecerem bolinhas vermelhas na glande 1 ou 2 dias depois. na primeira vez que eu tive, essas merdinhas ardiam para um caralho quando eu ia lavar o pau no banho. comecei a ficar preocupado, mas foi passando com os dias e eu desencanei. quando transava com ela de novo, as bolinhas reapareciam, porém, não doíam nem incomodavam mais na hora do banho.eu passei a ""aceitar"" aquilo e me despreocupar totalmente, já que quando apareciam, elas não incomodavam.  nesse sábado passado eu transei com uma depósito (também sem camisinha) e tive essas bolinhas vermelhas de novo. como de costume, não incomodaram… porém, como voltei a transar, comecei a pensar sobre essas malditas coisinhas de novoqueria saber se isso é algum tipo de alergia à certa bactéria da buceta das depósitos, ou se algum tipo de sensibilidade na glande ou sei lá o que.já descarto a possibilidade de ser uma dst, pois parece que é algo mais inerente a mim. só quero saber o que os anões acham que pode ser.",1
aprenda a diferenciar nacional-socialismo do lixo financiado pelos judeus denominado neonazismo.,1
">>26774a frança teve mais de uma vertente, na verdade (no que se refere a partidos políticos). algumas delas foram o mouvement franciste, le faisceau, o ppf (parti populaire françai, esse de caráter mais voltado ao comunismo, meio que como o straserismo),  e acho que principalmente a action française, esse mais aproximado da ideologia integralista (não a brasileira). sei pouco sobre a história da frança, mas do básico que sei, acredito que por conta de a política francesa durante o período da ascensão do fascismo ter sido majoritariamente de esquerda, como as picas relatadas mostram, a supressão aos movimentos fascistas ostracizou grande parte deles. grifei em vermelho somente partidos declaradamente socialistas/comunistas (coisa que nem o pt é aqui), de forma que se nota a força tremenda a que a esquerda possuía naquela época. em azul, os presidentes de coligações de direita, sendo o pétain fascista porém um país satélite do reich alemão, muitos nem consideram como a frança de facto. repare como principalmente entre 36 e 40, os anos anteriores à ii guerra, a frança passou somente por primeiro-ministros socialistas. outro problema é que mesmo a direita francesa da época já era anti-fascista, e o único primeiro-ministro grifado de azul, pierre laval, foi justamente o que iniciou a dissolução das primeiras ligas fascistas na frança. (((leon blum))), que aparece como governante duas vezes no final da lista, entre 37 e 39, terminou por dissolver a maioria delas. some isso à ilegitimidade que muitos franceses viram no governo de pétain (que aglutinou todo o ideal fascista francês) após à guerra e a humilhação pela qual passaram com a invasão alemã, além, é claro, do holocausto de 9.999,999,999,999 de judeus perpetrado pelo anticristo hitler e seu comparsa demoníaco mussolini, e você terá a morte quase que completa de qualquer possibilidade de fascismo francês ainda vivo. por fim, vale sempre ressaltar que a frança é o berço da revolução iluminista, e que desde o século xviii seu lema é literalmente ""liberdade, igualdade e fraternidade"". os franceses desde aquela época têm fortes tendências ao progressismo, e influenciaram até mesmo os conceitos de revolução de marx, como se percebe em seu 18 de brumário de luís bonaparte.enfim, como já disse, sei pouco sobre a história francesa e falei de maneira extremamente superficial posso até ter falado alguma merda, mas acho que isso pode vir a esclarecer um pouco os motivos para o que questionou. se quiser dar uma lida nos movimentos fascistas franceses do século xx, é só dar uma olhada nessas páginas da wikipédia, tem também um livro que sempre paro no meio, ""the government and politics of france: fifth edition"", que fala sobre a política francesa desde a revolução até hoje (não posso assegurar qualidade já que ainda não o li completamente, mas até onde li está muito bom).#between_the_wars",1
"anões, estou em no fap há mais de 100 dias. como foi a primeira vez que vocês fizeram sexo após um longo período sem masturbação? durou muito pouco? pergunto pois provavelmente terei uma foda daqui uns dias e estava pensando se vale a pena me masturbar antes para durar mais (sou bvirgem).",1
">>60774buceta só muda na aparência, e raramente são diferentes em relação a elasticidade.você irá trocar o certo pelo duvidoso…",1
">>20893>>20901dando um ""update"" sobre as medicações. peguei o efeito ""reboot"" da fluoxetina e tomando cerca de 20mg diários, só estava recebendo os efeitos colaterais do medicamento, no caso era coceira nas pernas e a alegria dos meses relatados foram embora.o médico me receitou o risperidona, ouvindo vozes e vultos que era infestação espiritual mas como não tinha ele na rede pública de imediato preferi o haloperidol e consequentemente recebi o biperideno. durante um tempo usei o haloperidol mas me dava tremedeira, resolvi tentar o risperidona. durante um mês de migração eu os medicamentos eu tive ataques de pânico e achava que iria desmaiar ou morrer. com o risperidona, ficava inválido encima da cama e sem coragem de fazer porra nenhuma o dia todo, por isso eu larguei de ir no psiquiatra e de querer tomar antipsicótico. mais adiante eu fui no clínico por ter ocorrido um acidente e pedi uma receita de um antidepressivo para acabar a minha mania de beber frequentemente (continuo bebendo casualmente ate hoje), a médica me receitou o oxalato de escitalopram, que tento seguir fielmente e pego a receita quando vou me consultar a cada dois meses na ubs, o efeito marcante dele e que diminui a minha ansiedade e abaixa a minha líbido sexual, ficando semanas sem querer me masturbar.parte do problema foi solucionado quando comecei em mandar quem me atrasava para a pqp e me distanciar deste tipo de pessoas tóxicas.",1
"atualização: aprendi a fazer notas de rodapé linkadas. tá ficando do caralho. assim que tiver net eu posto o progresso e volto a traduzir.>>55158elas ficam incomodadas porque nessa idade estão começando a apodrecer enquanto o homem está no seu ápice. são as famosas táticas pra envergonhar os homens a ""fazerem a coisa certa"".",1
">>50252só comecei a ter essa merda depois de entrar em longos períodos de no fap. qual a explicação, caralho?",1
">>61972vadia, foi o judeu que obrigou o homem a delegar a criação dos filhos a depósito de porra, nunca foi assim, nas sociedades pré-industriais a depósito de porra trabalhava, sempre trabalhou, assim como a educação e a formação moral dos filhos nunca foi competência delas, até porque a depósito de porra não tem a menor competência para isso, já viu como é alguém criado por depósito de porra?esse conceito de família onde o homem trabalha 18 horas por dia e a depósito de porra fica em casa dando para o jhamal e cuidando dos filhos não tem nem 150, aliás, isso só existe nas sociedades urbanas, vá numa zona rural e veja se os filhos ficam com a mãe e se a depósito de porra fica em casa, vai estar todo mundo trabalhando e os filhos com o pai.você ao menos sabe o que significa patriarcado? não é a escravidão do homem e a redução da masculinidade a mera provisão.",1
">>30099médico: olha, é um menino.depósito de porra: como você sabe?médico: tem uma pica, um caralhinho.depósito de porra: preconceito.cara: quem vai decidir isso será esse criance quando quiser.médico: o quê?cara: nós daremos coisas de homem e de depósito de porra para isso escolher o que quer.médico: existe roupa de homem e de depósito de porra?cara: é… tipo… meio que… tem sim… n sei…depósito de porra: isso escolherá o que quiser vestir.médico: isso ficará nue até decidir?cara: não, daremos roupas neutras.médico: que loucura.cara: seu retrógrado de merda!médico: você tem algo contra loucos?cara: não.médico: isso ai vai brincar com o quê?depósito de porra: com brinquedos femininos e masculinos.médico: existe brinquedo de homem e de depósito de porra agora?cara: na verdade… tipo… existem só brinquedos e só roupas… não existe isso de pra homem e pra depósito de porra.médico: e se eu der só bonecos, calças e camisas, nada de vestidos, bonecas ou saias, vocês ficariam com raiva?cara: só coisa masculina? opressão!médico: não, apenas presentes neutros porque não existe ""de menino ou de menina"".cara: certo, eu sou homem e tenho boceta, minha depósito de porra tem rola.depósito de porra: isso mesmo, e na maioria das vezes eu que como meu marido.cara: eu curto anal com minha depósito de porra, eu gosto de ser metido no ânus de forma gay por minha esposa.depósito de porra: isso mesmo, combinamos demais.médico: e criance não quer chorar, temos que dar tapinhas.depósito de porra: o quê? surra? você deve estar brincando. você não sabe que dar palmadas em crianças é crime? deixe mei filhe em paz!médico: mas isso precisa destampar os orifícios.cara: isso destampará quando quiser.depósito de porra: deixe e criance decidir.a criança morre.depósito de porra: mei filhe está morte, não! por quê?cara: não, que desgraça, eu queria 6 meses de folga!depósito de porra: desgraça!médico: que miséria, vou aconselhá-los um psicologo para tratamento.cara: filho da puta! não existe cura gay! vou te processar por nos aconselhar tratamento psicológico.médico: não, é por causa do trauma de perder ume filhe.depósito de porra: mundo cruel.cara: mais um motivo pra votar no pt.depósito de porra: é mesmo, o mundo precisa de mais tolerância.médico: pronto, procedimento terminado com sucesso.depósito de porra: o quê? sucesso? matar mei filhe foi um sucesso?médico: não, eu terminei a desgraça do parto com sucesso.depósito de porra: mundo miserável, só o pt e psol pra salvar a classe lgbt+.cara: precisamos de mais políticos honestos como jean willys.depósito de porra: precisamos da ajuda da globo.cara: o comunismo é a solução, precisamos de liberdade de sermos quem quisermos.depósito de porra: se mandioca estivesse no poder, esse criance estaria vive por causa do mais médicos.polícia: vocês vão ser presos!depósito de porra: por quê?polícia: vocês mataram uma criança aqui.depósito de porra: foi o direito disso. não quisemos impor a vida, isso é quem deveria escolher se queria viver.polícia: que satanás!depósito de porra: autoritarismo.cara: falta de ética, imoral, intolerante, seu coxinha, você é um gibeiranarista.polícia: vocês vão pro presídio agora.cara: surreal!aí as pestes são presas, a depósito de porra vai pra ala homossexual do presídio masculino, o cara vai pro feminino e apanha até a morte por acharem que era um homem mesmo.e criance vai pro lixão, o médico comete churrasco no banheiro porque ele era perfeccionista e deixou uma criança morrer, o policial está rindo e comendo rosquinhas vendo vídeos do bucky angel na internet e chorando querendo morrer por ser um viadão encubado doido para virar um daqueles dois que ele prendeu e pegar aids, passar aids e cometer churrasco no banheiro.fim.",1
">>58433anon, acabei de chegar do psiquiatra, tinha lido antes mas não respondi para não poluir o fio.sou o anon do medo de doença, cheguei no psiquiatra , contei tudo que passei nessa tortuosa semana de final de ano, e ele basicamente mandou eu diminuir meus remédios.era assim que eu tomava-de manhã: lexapro 20 mg-de tarde: frontal 1 mg-de noite: outro frontal 1 mgcomo ficou:de manhã:-equilid 50 mg (não conheço o medicamento, mas a bula já me deu um baita de um medo)-frontal 0.5 mg-lexapro 20 mga noite: frontal 1 mg, mas lá pelas 20 horas, não 23 horas como ando tomando.não conheço nada sobre esse equilid, o sal dele é sulpirida. vi que um dos efeitos é a reação extra piramidal, já tive isso com bromoprida (remédio para enjoo)ele olhou minha garganta (ele é formado em medicina, não sei se posso divulgar o currículo dele aqui, mas ele é muito velho, parece o velhinho da pixar) e disse que eu não tenho nada, e como ele sabe que não tenho grana para psicoterapia, ele disse para eu procurar uma ""auto terapia"", basicamente o que o anon quotado disse, só faltou falar o nome da técnica. disse para eu mentalizar aos poucos que doença é algo comum, etc.bom, é isso, ainda estou com medo, eu queria que ele aumentasse minha dose de frontal, mas ele foi totalmente contra.estou criando coragem se compro ou não esse equilid.",1
">>58171obrigado pela resposta, vou tentar ficar de boas. me sinto meio emasculado no momento, mas vai passar.vou arranjar uma briga por ai.grato, anão.",1
>>15496>>16414>>19269>>20095metade dos meus planos foram por água à baixo.>dei ragequit desisti do curso de adm por não aguentar mais a rotina cansativa de cuckold>todos duvidam de minha sexualidade>vontade de me matar cresceu 100%>me apaixonei por uma guria de 16~17 anos ela jamais será minhanão enxergo mais luz no fim do túnel. já não é mais um desafio trabalhar porque está repetitivo demais.estou extremamente decepcionado comigo mesmo por não conseguir seguir em frente nas coisas que eu almejo.,1
">>59508>essa forma nojenta de falarnem sou o quotado, mas p-porque isso ,anão?e outra, ele está certo em se incomodar com isso, nunca vi uma mulher que já tenha ficado com outras, nem que seja ""só pra experimentar"" que não fosse vadia.",1
>>62615baseado. esse é o modelo de homem que eu serei futuramente.>simples>direto ao ponto>não liga de foder outras mulheres pois sabe que é só prazer carnal>não dá muita atenção a isso10/10.,1
">>52152não tem vergonha nenhuma anão, volte para academia com mais determinação!",1
"porra, cidadão. faz isso não, jesus te ama!",1
">>63083 estou de volta.>>63086pois bem, anão, também é meu primeiro namoro. e minha situação é idêntica a sua, como você mesmo descreveu.tive o insight de que isso ia dar merda desde que voltei com ela. e realmente, tomar qualquer atitude é muito difícil de se fazer.agora, mais que nunca, traição começa a passar pela minha cabeça e estou mais solto com as mulheres de meu convívio e elas sentem isso. já tive diversas oportunidades de trair, mas simplesmente não consigo. o máximo que fiz foi dar um selinho em uma mulher quando estava visitando um amigo em outra cidade. ainda assim, fiquei cheio de fodas na mente e me sentindo um lixo.o problema nisso tudo é que tenho sexo fácil e garantido, moro com minha mãe e ela não tem problemas com ela dormir comigo, logo, passo de sexta a domingo fornicando a vontade, embora no sexo sinto falta de muitas coisas. ela não gosta anal, o que é um sonho pra mim. também não gosta que eu a coma de quatro, diz que machuca, mesmo meu pinto sendo de 16cm. eu dou muito prazer para ela, faço ela gozar diversas vezes. então acredito que essa restrição não seja um problema de eu não ser bom o suficiente e não merecer, pois eu dou prazer a ela. a questão é que essa rotina toda já está me cansando, junto a loucura que ela possui na cabeça. >a chantagem emocional é uma arma que também é frequentemente utilizada sem sequer nos darmos conta.porra, comigo ela faz a todo momento. nesse relato mesmo que eu fiz sobre o tapa e ela dar uma de louca, logo depois fez chantagens pra controle de danos comigo, até me acordou no outro dia pra transar, coisa que ela nunca faz.seu relato foi extremamente útil, anão! agradeço por se preocupar, o relato me fez enxergar padrões muito bons.o que me resta agora é criar forças para agir, embora seja muito difícil.>>63091>me tem cara de que você não a ama mais como amava antes, e que ela é uma maluca confortável. está acomodada na situação medíocre que é esse relacionamento que você descreveuvocê descreveu anão. é isso. me vejo acomodado em um relacionamento merda, que não vai gerar frutos nenhum. o problema é deixar esse comodismo de lado. eu sei que isso não está sendo saudável para mim, que está me causando um stress fudido. mas ao mesmo tempo, sei que vai ser muito difícil ficar solteiro depois de quase 3 anos.o que me falta é atitude, e estou exercitando isso. não verei minha fruta esse final de semana, pois é dia das mães e ficarei com minha velha, mas no próximo sentarei pra falar sobre eu não querer comprar uma aliança de novo (quando nos separamos como relatado anteriormente ambos se desfizeram da aliança).acredito que ao começar a conversa, isso causará uma discussão sobre nós em geral, não vai ter jeito. eu volto pra relatar o que aconteceu e como foi a conversa.a conclusão disso tudo é, acredito que eu seja muito novo para estar perdendo tempo em consertar um relacionamento que está fadado ao fracasso. poderia estar aproveitando as vadiagens da federal que estudo e comendo vadias aleatórias enquanto foco no que realmente é importante, meus estudos.",1
"sempre perco com esses anões que acham que as pessoas os ameaçam e que a solução final é aprender alguma arte marcial com potencial de acabar com a vida de alguém ou comprar uma arma de grosso calibre para sair metendo tiro na cara dos prectos aleatórios que ver pela rua.tenho o mesmo perfil corporal que você e só o fato de andar com a cara um pouco fechada já me rendeu certas reações de medo por parte das pessoas. digo medo, não respeito, pois uma rápida conversa com as pessoas, já se perde-se esse temor e logo sou 'desrespeitado'.você deveria, primeiramente, se preocupar em quebrar o gelo com essas pessoas. ainda mais aí no rio de janeiro, cuja população tem como atividade rotineira passar a perna um nos outros. todo amigo que visitou a cidade me diz isso, nem é jorgismo channer, mas uma constatação. enfim, interagindo com malandros, indolentes e astutos, você acidentalmente pega o modo de agir desse tipo de ser e deixa de ter esse medo, afinal, assim como você tem medo de alguns deles, alguns deles também devem ter medo de você (lembrando que no brasil, o que mais assusta as pessoas não é aquele declaradamente problemático – leia-se, marginal de bairro – mas sim aquele que mal é conhecido no bairro). você vai pegar isso com o tempo, assim como eu ainda estou descobrindo isso.fica a dica, anão.",1
>>28456>usou ouro nessas merdassó piorou tudo. deve ser por isso que português possui fama de burro.,1
">>62187anão, eu te perguntei algo e você não respondeu por saber que a respostas seria sua ruína.eu já fiz o caminho de ""pegar as feias para ganhar as boas"", já sou velho no jogo. você sabe que essas negras não vão ser bonitas e vão ter um comportamento que tornará elas indignas de serem apresentadas para seu meio e isso atrapalha muito a ""felicidade"" do individuo.acordar com uma depósito de porra feia ao seu lado, meu caro, não é muito confortável, não interessa o quão carinhosa e amorosa ela seja, não interessa o quão submissa ela seja, pois no final ela continuará sendo feia e você estará atrelado a ela, enquanto isso você continuará vendo a beleza que a sua depósito de porra não tem em todos os outros lugares.also, se for pra pegar e largar eu concordo, mas depósito de porra feia é algo complicado em todoa os aspectos.",1
">25 anos>termino faculdade particular de ciências biológicas no fim do ano,mas não gostei da área e não quero fazer mestrado/pós>sinto que não aprendi bosta nenhuma no curso>não sei o que fazer ano que vemeu não gostei de biologia mas já passei por dois cursos diferentes antes. cansei de ficar procurando algo que me agrade então agora eu só quero encontrar algum emprego que pague bem e não seja estressante.estive pensando em concursos para funcionário público, mas não sei quase nada sobre os cargos. agradeço sugestões.",1
">>47373por que tem sempre um anão cínico nos fios? podia estar em literalmente qualquer board, mas não, vem logo aqui pra avacalhar e desmotivar quem precisa de ajuda.",1
>>23181rascistas de merda saiam do meu vhschan,1
buceta é algo muito feio.,1
">>63648eu pulava fora, já deu para ver que ela é vagabunda, transar com 30 homens diferentes é doença.sem contar que o fato de ter filho já deixa a situação foda, para piorar ela fica com ele só uns dias da semana, que diabos de mãe é ela? tá maluco, eu já tinha pulado fora há muito tempo. só não deixe ela perceber que você tá terminando pois viu que ela é degenerada, se não o próximo que ela tentar amarrar ela não vai dizer a verdade.",1
">>29205also, recomendo o livro de lutero sobre os judeus e suas mentiras.lutero odiava mais judeus do que hitler jamais odiou.",1
">>24978olá. ontem realizei uma thread no /b/ sobre isso e postei a pica relatada. falaram que não tinha nada haver e a culpa era exclusivamente dos alemães, como existe realmente moedinhas no chan então continuei firme na minha convicção, de que na verdade, lenin foi o pivô dos moedinhas e acuso o mesmo de judaísmo também. ""mas ele não era cristão? veja, o lenin tinha um pai que era médico e moedinha.iria pedir fontes a respeito do mesmo, se puderem, por favor coloquem aqui tudo a respeito deste período que o império alemão solta ele da prisão e o paga com 40 milhões de marcos para a revolução.",1
">>60008porra, anão, é óbvio, mas eu estou tentando evitar um elliot rodger br e fazer os anão ver o real problema.",1
">>55886>não se inspirando em david bowie ou diplose fosse branco e tivesse o mesmo rosto destes fodidos, aceitaria sem dar uma simples foda.",1
">>63554você sou eu? me identifiquei com seu relato, acho que a única diferença é que você é mais ""macaco velho"" que eu.>vejo diversos casais com histórias de o homem se rebaixar demais no começo, mas depois ser recompensado com um relacionamento bacana com uma mulher bonita e filhos e talé exatamente por isso que estou insistindo, tem dias que aparenta que um futuro relacionamento legal está por vir, apesar dela me ignorar às vezes.bem, esse deve ser o jeito dela, um dia ela comentou no ""status"" que uma amiga estava reclamando do fato dela sempre ignorar as respostas quando ela pergunta como a pessoa está.vou fazer exatamente o que você orientou, vou convida-lá mais uma vez, dependendo da resposta, vou pular fora. além do rivotril dos anões, tenho um grande amigo que pendurou o saco na parede por conta de uma mulher (que deus o tenha), então já estou mais do que vacinado e não vou escravocetar nenhuma depósito, mesmo sendo a possível primeira pitanga.obrigado pela dica, anão.",1
">>62117>“a emancipação feminina é como um contrato que foi assinado sem ter sido lido direito e que agora precisa ser renegociado”>depois de feitas as fotografias, preocupou-se em não parecer mais velha do que é: “dá para melhorar com photoshop?”>a cada ano que passa, menos depósitos de porra se dizem felizes com a própria vida, enquanto um porcentual cada vez maior de homens afirma estar contente>o problema com essa explicação, bastante óbvia, é que ela ignora a realidade estatística: nos países desenvolvidos, homens e depósitos de porra trabalham o mesmo número total de horas diárias, cerca de 7,9. os homens fazem 5,2 horas de trabalho pago e 2,7 horas de trabalho doméstico, em média. as depósitos de porra fazem 3,4 horas de trabalho externo e 4,5 horas de trabalho doméstico. uma pesquisa realizada em 25 países sugere que apenas em locais como benin e áfrica do sul as depósitos de porra trabalham muito mais horas por dia.>aos 50, quando as depósitos de porra já deixaram para trás a possibilidade de reprodução, homens grisalhos começam novas famílias e viram pais. eles podem ser charmosos à maneira de sean connery ou bonitos ao estilo josé mayer. mas das depósitos de porra se espera que continuem depois dos 40 com a aparência que tinham aos 20 anos>“não adianta mostrar fotos de sofia loren koshervilhosa aos 75 anos. o fato é que as depósitos de porra envelhecem mais rápido que os homens, e a maioria de nós se incomoda com isso”malandro, esse estudo é puro rivotril, ele merece ser jogado na cara do quejim minas urgentemente. engraçado que foi publicado em 2009, hoje, isso jamais seria divulgado pela imprensa.",1
"amigo, antes um pinto pequeno que um pinto fino. 11cm de circunferência aqui, pensando em começar a fazer jelq. uma das minhas maiores inseguranças é essa merda, queria ter um pinto rexona.",1
">>60245o homem tem que comer… e não só de pão ele viverá.falando sério, é um problema grave da maioria aqui se encostar em qualquer coisa que aparecer só pra sair da seca. é o padrão de muita gente fora daqui também, não aguenta ficar sozinho e o que aparecer é suficiente. tem que deixar eles aprenderem por conta própria, não adianta dizer pra um anão que ele estaria vivendo melhor sem alguém abusando do psicológico dele, se ele não sabe aproveitar tempo sozinho.>>60250documente de alguma maneira. um áudio ou conversas dela pedindo uma surra são válidos. se não consegue produzir provas assim, recomendo que pare, ou reavalie o caráter dessa mulher pra decidir se ela tentaria fazer isso ou não.",1
">>53796eu não sou feio pra caralho, felizmente. na verdade meus padrões para depósitos não são grande coisa, aceito qualquer uma que minimamente me sobe o pau, mas se tem algo que não rola é depósito quadrada, não digo nem gorda, to falando de quadrada. tem umas gordinhas que tem cada curva deliciosa.",1
